,clean,perturbed,source,group,class,predicted,batch
1,unique,uqunie,zeroe_noise,0,typo,unique,30
2,wednesday,wendesday,zeroe_typo,0,typo,Wednesday,30
3,directive,d9revyive,zeroe_typo,0,typo,derivative,30
4,mate,mte,zeroe_noise,0,typo,met,30
0,males,Malus,anthro_typo,0,typo,Mallus,31
1,trustees,trusts,zeroe_noise,0,typo,trust,31
2,approach,a=p<proach,zeroe_noise,0,typo,approach,31
3,purpose,propouse,zeroe_typo,0,typo,propose,31
4,boots,noots,zeroe_typo,1,typo,notes,31
0,joshua,joschka,anthro_typo,1,typo,jackie,32
1,processing,progessing,anthro_typo,1,typo,progressing,32
2,corporations,corporategifts,anthro_typo,1,typo,corporate gifts,32
3,sand,sznd,zeroe_typo,1,typo,send,32
4,handle,hldnae,zeroe_noise,1,typo,handle,32
0,loaded,;0aved,zeroe_typo,1,typo,saved,33
1,iowa,"i""owa",zeroe_noise,1,typo,Iowa,33
2,boss,bsos,zeroe_noise,1,typo,boss,33
3,rocks,}rocks,zeroe_noise,1,typo,rocks,33
4,published,publishd,zeroe_noise,1,typo,published,33
0,shelf,shef,zeroe_noise,1,typo,chef,34
1,favor,fwclg,zeroe_typo,1,typo,flag,34
2,sterling,"s+te""rling",zeroe_noise,1,typo,starting,34
3,latex,late~x,zeroe_noise,1,typo,latex,34
4,scenic,scenic,anthro_typo,1,typo,scenic,34
0,brain,Brien,anthro_typo,1,typo,Brian,35
1,publication,puvlicayion,zeroe_typo,1,typo,publication,35
2,hidden,hidding,zeroe_typo,1,typo,hiding,35
3,ordering,"or,dering",zeroe_noise,1,typo,ordering,35
4,speaks,spaks,zeroe_noise,1,typo,speaks,35
0,balance,balace,zeroe_typo,1,typo,balance,36
1,reproduce,repr;duce,zeroe_typo,1,typo,reproduce,36
2,setup,setu-,zeroe_typo,1,typo,set up,36
3,purpose,puropose,anthro_typo,1,typo,purpose,36
4,roommate,romaThe,anthro_typo,1,typo,rome,36
0,featuring,eaturing,zeroe_noise,1,typo,featuring,37
1,highlights,hhlgigtihs,zeroe_noise,1,typo,highlights,37
2,continent,!con.tinent,zeroe_noise,1,typo,continent,37
3,global,Gobal,zeroe_typo,1,typo,global,37
4,scan,scen,anthro_typo,1,typo,scene,37
0,directive,directpipeline,anthro_typo,1,typo,direct pipeline,38
1,cliché,cl[iché,zeroe_noise,1,typo,cliché,38
2,cells,cel[ls,zeroe_noise,1,typo,cells,38
3,whiskey,whyskey,zeroe_typo,1,typo,whiskey,38
4,subscriber,subscgiber,zeroe_typo,1,typo,subscriber,38
0,steps,st(e)ps,zeroe_noise,1,typo,steps,39
1,opening,opoining,anthro_typo,1,typo,opening,39
2,oracle,orakele,anthro_typo,1,typo,oracle,39
3,menu,meNeu,anthro_typo,1,typo,menu,39
4,jenny,Jnny,zeroe_typo,1,typo,Jenny,39
0,mate,mste,zeroe_typo,1,typo,mist,40
1,attending,attenting,anthro_typo,1,typo,attending,40
2,mystery,msrytey,zeroe_noise,1,typo,martyr,40
3,placement,pnmaceelt,zeroe_noise,1,typo,campaign,40
4,cancelled,camcelled,anthro_typo,1,typo,canceled,40
0,bikes,bikec,zeroe_typo,1,typo,bike,41
1,conditioning,conditionin,zeroe_noise,1,typo,conditioning,41
2,croats,Croatus,anthro_typo,1,typo,Croatian,41
3,population,:p%op)u:l+atio}n,zeroe_noise,1,typo,production,41
4,unique,unic,zeroe_typo,1,typo,unique,41
0,killer,kllier,zeroe_noise,1,typo,killer,42
1,tobacco,tcoacbo,zeroe_noise,1,typo,coach,42
2,mutually,mututally,zeroe_typo,1,typo,mutually,42
3,hungarian,hungaroab,zeroe_typo,1,typo,hungarian,42
4,tankōbon,takōbon,zeroe_noise,1,typo,tobacco,42
0,delaware,delawere,anthro_typo,1,typo,Delaware,43
1,thirty,}thir'ty,zeroe_noise,1,typo,thirty,43
2,friendly,flnriedy,zeroe_noise,1,typo,friendly,43
3,exterior,exterieur,anthro_typo,1,typo,exterior,43
4,jewellery,jewellery,anthro_typo,1,typo,jewelry,43
0,wednesday,Wedenesday,anthro_typo,1,typo,Wednesday,44
1,viewpicture,viewicture,zeroe_noise,1,typo,picture,44
2,livecam,lvaiecm,zeroe_noise,1,typo,lacem,44
3,approach,approuch,zeroe_typo,1,typo,approach,44
4,organisation,organ9sagion,zeroe_typo,1,typo,organization,44
0,heel,hekel,anthro_typo,1,typo,health,45
1,enemies,ennemies,zeroe_typo,1,typo,enemies,45
2,header,"]hea""der",zeroe_noise,1,typo,header,45
3,portal,ortal,zeroe_noise,1,typo,total,45
4,pricing,pincirg,zeroe_noise,1,typo,printing,45
0,maintaining,maintening,anthro_typo,1,typo,maintain,46
1,located,Lacated,zeroe_typo,1,typo,located,46
2,bridges,briges,zeroe_noise,1,typo,bridges,46
3,scholarship,scolarship,anthro_typo,1,typo,scholarship,46
4,others,otheres,zeroe_typo,1,typo,others,46
0,duke,duse,anthro_typo,1,typo,use,47
1,arctic,ArIsTiC,anthro_typo,1,typo,artistic,47
2,treated,treatet,zeroe_typo,1,typo,treat,47
3,irrigation,iriitagron,zeroe_noise,1,typo,irrigation,47
4,zdnet,zd)ne't,zeroe_noise,1,typo,denote,47
0,antiques,antiquies,zeroe_typo,1,typo,antiques,48
1,clinic,clinnic,zeroe_typo,1,typo,clinic,48
2,mixture,micture,anthro_typo,1,typo,mixture,48
3,writings,writtings,zeroe_typo,1,typo,writings,48
4,stick,scitk,zeroe_noise,1,typo,stick,48
0,cornell,cornwall,anthro_typo,1,typo,Cornwall,49
1,economy,ecomomy,anthro_typo,1,typo,economy,49
2,lindsay,LINDSEY,anthro_typo,1,typo,Lindsay,49
3,artwork,artarak,anthro_typo,1,typo,artwork,49
4,katrina,")katr*i,n^a",zeroe_noise,1,typo,Katrina,49
0,hdtv,hdt$v,zeroe_noise,1,typo,head,50
1,garcia,garcha,anthro_typo,1,typo,garage,50
2,quotations,Quatations,anthro_typo,1,typo,quotes,50
3,flow,f.ow,zeroe_typo,1,typo,flow,50
4,atomic,atonic,anthro_typo,1,typo,atone,50
0,logitech,Lostech,anthro_typo,1,typo,technology,51
1,climbing,climbimg,anthro_typo,1,typo,climbing,51
2,desert,Descreet,anthro_typo,1,typo,discreet,51
3,spring,sprong,anthro_typo,1,typo,spring,51
4,cincinnati,cincinatti,anthro_typo,1,typo,Cincinnati,51
0,missouri,issouri,zeroe_noise,1,typo,Missouri,52
1,parks,Parris,anthro_typo,1,typo,Paris,52
2,bill,biel,anthro_typo,1,typo,bill,52
3,streams,strfams,zeroe_typo,1,typo,streams,52
4,interval,iterval,zeroe_noise,1,typo,interval,52
0,peoples,pe|opl*es,zeroe_noise,1,typo,people,53
1,secure,seruce,zeroe_noise,1,typo,service,53
2,repository,re;ositorg,zeroe_typo,1,typo,repository,53
3,taxi,texi,zeroe_typo,1,typo,texas,53
4,persecuted,persecjfed,zeroe_typo,1,typo,persecuted,53
0,nepal,nepol,anthro_typo,1,typo,apple,54
1,cleveland,cleealnvd,zeroe_noise,1,typo,cleaned,54
2,loans,lOMS,anthro_typo,1,typo,rooms,54
3,isbn,ibsn,zeroe_noise,1,typo,bins,54
4,deutsche,Deutch,zeroe_typo,1,typo,German,54
0,scheduled,schedulewed,anthro_typo,1,typo,schedule,55
1,secret,secrtet,zeroe_typo,1,typo,secret,55
2,conf,cnf,zeroe_noise,1,typo,conf,55
3,usps,upss,zeroe_noise,1,typo,usps,55
4,stops,stopis,anthro_typo,1,typo,stops,55
0,slightly,sligtly,anthro_typo,1,typo,slightly,56
1,gnome,gnome,anthro_typo,1,typo,dome,56
2,david,diavd,zeroe_noise,1,typo,dived,56
3,self,sefl,zeroe_typo,1,typo,self,56
4,imagination,iimiatngaon,zeroe_noise,1,typo,imaging,56
0,minority,mihority,zeroe_typo,1,typo,minority,57
1,crest,crost,anthro_typo,1,typo,cross,57
2,televisions,télévisions,zeroe_typo,1,typo,televisions,57
3,porter,[orter,zeroe_typo,1,typo,porter,57
4,appeals,aeplpas,zeroe_noise,1,typo,apples,57
0,corner,cornr,zeroe_noise,1,typo,corner,58
1,signatures,ignatures,zeroe_noise,1,typo,signatures,58
2,weapon,veapon,zeroe_typo,1,typo,weapon,58
3,defence,Devence,zeroe_typo,1,typo,defense,58
4,kinase,inase,zeroe_noise,1,typo,increase,58
0,sulfide,sulfise,zeroe_typo,1,typo,sulfur,59
1,café,cwfé,zeroe_typo,1,typo,coffee,59
2,sanford,Samford,anthro_typo,1,typo,"Samford"" (no change)",59
3,input,imput,zeroe_typo,1,typo,impact,59
4,burns,buirns,anthro_typo,1,typo,burns,59
0,podcast,podcasg,zeroe_typo,1,typo,podcast,60
1,latinas,LATINUS,anthro_typo,1,typo,latin,60
2,throughout,throughIt,anthro_typo,1,typo,throughout,60
3,homes,h9mrs,zeroe_typo,1,typo,hammers,60
4,platinum,Platinuim,anthro_typo,1,typo,platinum,60
0,year,yeer,anthro_typo,1,typo,year,61
1,laugh,laught,zeroe_typo,1,typo,laughed,61
2,evaluated,evalhated,zeroe_typo,1,typo,evaluated,61
3,responses,r|e$spons-es,zeroe_noise,1,typo,responses,61
4,associate,assosiate,zeroe_typo,1,typo,associate,61
0,databases,databawes,zeroe_typo,1,typo,databases,62
1,directed,eifecyed,zeroe_typo,1,typo,effected,62
2,printed,ptnerid,zeroe_noise,1,typo,partnered,62
3,sexuality,sexuaoity,zeroe_typo,1,typo,sexuality,62
4,servicemen,wergicekfh,zeroe_typo,1,typo,workforce,62
0,earrings,^e.ar&ri$ng~s,zeroe_noise,1,typo,sharing,63
1,driven,droven,zeroe_typo,1,typo,driven,63
2,church,chorych,anthro_typo,1,typo,church,63
3,municipality,munic>ipal^ity,zeroe_noise,2,typo,municipality,63
4,somewhere,srehmewoe,zeroe_noise,2,typo,shoemaker,63
0,highlights,highlightes,zeroe_typo,2,typo,highlights,64
1,speaks,skeaks,zeroe_typo,2,typo,speaks,64
2,others,otherws,anthro_typo,2,typo,others,64
3,deutsche,deutche,anthro_typo,2,typo,German,64
4,input,inbut,anthro_typo,2,typo,input,64
0,stick,bick,zeroe_typo,2,typo,stick,65
1,killer,kikler,zeroe_typo,2,typo,pickler,65
2,postal,p!o?stal,zeroe_noise,2,typo,postal,65
3,ordering,ord3ring,zeroe_typo,2,typo,ordering,65
4,cdna,cnda,zeroe_noise,2,typo,candy,65
0,café,café,anthro_typo,2,typo,coffee,66
1,secret,secreat,anthro_typo,2,typo,secret,66
2,inherited,inheritd,zeroe_noise,2,typo,inherited,66
3,imagination,imagetion,zeroe_typo,2,typo,imagination,66
4,kingston,kinston,zeroe_noise,2,typo,kingston,66
0,server,se+rv*e!r,zeroe_noise,2,typo,server,67
1,loaded,Loudodd,anthro_typo,2,typo,loud,67
2,mystery,mysterie,zeroe_typo,2,typo,mystery,67
3,antiques,antiguos,anthro_typo,2,typo,antiques,67
4,ferry,fe&rry,zeroe_noise,2,typo,ferry,67
0,located,LOSTed,anthro_typo,2,typo,lost,68
1,tankōbon,tankōbon,zeroe_typo,2,typo,tankobon,68
2,sexuality,secuality,anthro_typo,2,typo,sexuality,68
3,printed,printe,zeroe_typo,2,typo,print,68
4,approach,approuch,anthro_typo,2,typo,approach,68
0,taxi,taki,anthro_typo,2,typo,talk,69
1,corner,corter,zeroe_typo,2,typo,cover,69
2,cliché,coifhé,zeroe_typo,2,typo,coffee,69
3,katrina,Katarina,zeroe_typo,2,typo,Katherine,69
4,steps,stepls,zeroe_typo,2,typo,steps,69
0,self,Seewolf,anthro_typo,2,typo,wolf,70
1,strict,stric.t,zeroe_noise,2,typo,strict,70
2,blackberry,backberry,zeroe_noise,2,typo,blackberry,70
3,examples,xamples,zeroe_noise,2,typo,examples,70
4,evaluated,evoluated,anthro_typo,2,typo,evolved,70
0,conf,vonf,zeroe_typo,2,typo,wolf,71
1,unique,unoque,anthro_typo,2,typo,unique,71
2,rocks,rockx,zeroe_typo,2,typo,rocks,71
3,ware,wre,zeroe_noise,2,typo,were,71
4,hungarian,Hungern,anthro_typo,2,typo,hunger,71
0,irrigation,irrigarion,zeroe_typo,2,typo,irrigation,72
1,grâce,grâe,zeroe_noise,2,typo,grace,72
2,writings,Writtens,anthro_typo,2,typo,writings,72
3,livecam,livecxm,zeroe_typo,2,typo,livecam,72
4,jenny,Jeany,anthro_typo,2,typo,genie,72
0,earrings,earings,zeroe_typo,2,typo,ring,73
1,typical,&ty\pical,zeroe_noise,2,typo,typical,73
2,appeals,appeala,zeroe_typo,2,typo,appeal,73
3,draws,_draws,zeroe_noise,2,typo,draws,73
4,reproduce,reproducable,anthro_typo,2,typo,reproducible,73
0,whiskey,Whiney,anthro_typo,2,typo,whiny,74
1,bikes,bises,anthro_typo,2,typo,buses,74
2,minority,minoirty,anthro_typo,2,typo,minority,74
3,published,pubished,zeroe_typo,2,typo,published,74
4,hdtv,hrtv,zeroe_typo,2,typo,heart,74
0,cleveland,clegeland,zeroe_typo,2,typo,cleland,75
1,televisions,Televisiones,anthro_typo,2,typo,television,75
2,subscriber,SUBCRIBER,anthro_typo,2,typo,subscriber,75
3,associate,assuste,anthro_typo,2,typo,sustain,75
4,playing,"p=l`a=y&i,n-g",zeroe_noise,2,typo,playing,75
0,servicemen,Servisin,anthro_typo,2,typo,Service,76
1,peoples,peeples,zeroe_typo,2,typo,People,76
2,kinase,jinase,zeroe_typo,2,typo,Janice,76
3,relate,raltee,zeroe_noise,2,typo,Realty,76
4,encryption,encryptin,zeroe_noise,2,typo,Encryption,76
0,usps,uzps,zeroe_typo,2,typo,ups,77
1,university,un.iv?e?rsity,zeroe_noise,2,typo,university,77
2,header,headfr,zeroe_typo,2,typo,header,77
3,repository,repositiry,anthro_typo,2,typo,repository,77
4,driven,drivein,anthro_typo,2,typo,drive-in,77
0,treated,trodded,anthro_typo,2,typo,trodden,78
1,sterling,sterlinv,zeroe_typo,2,typo,sterling,78
2,viewpicture,biewpictire,zeroe_typo,2,typo,biography,78
3,homes,houes,anthro_typo,2,typo,houses,78
4,directed,Direct3D,anthro_typo,2,typo,Direct3D,78
0,latex,la6ex,zeroe_typo,2,typo,lexicon,79
1,clinic,clinic,anthro_typo,2,typo,clinic,79
2,enemies,enimes,anthro_typo,2,typo,enemies,79
3,disposition,isposition,zeroe_noise,2,typo,disposition,79
4,sand,samd,anthro_typo,2,typo,stand,79
0,mate,mathe,anthro_typo,2,typo,math,80
1,conditioning,condicioning,zeroe_typo,2,typo,conditioning,80
2,sulfide,Sulphide,anthro_typo,2,typo,sulfide,80
3,participate,piitptaacre,zeroe_noise,2,typo,picture,80
4,surprised,surpris:ed,zeroe_noise,2,typo,surprised,80
0,secure,mecure,zeroe_typo,2,typo,mercury,81
1,responses,res;kmses,zeroe_typo,2,typo,risks,81
2,laugh,laigh,anthro_typo,2,typo,light,81
3,society,siectoy,zeroe_noise,2,typo,section,81
4,iowa,jowa,zeroe_typo,2,typo,journey,81
0,merely,mere(ly,zeroe_noise,2,typo,merely,82
1,placement,plasment,zeroe_typo,2,typo,placement,82
2,databases,databosses,anthro_typo,2,typo,databases,82
3,boss,bos,zeroe_typo,2,typo,boss,82
4,mutually,Muttley,anthro_typo,2,typo,mutt,82
0,speak,sapek,zeroe_noise,2,typo,shape,83
1,galleries,galleris,zeroe_noise,2,typo,galleries,83
2,jamaica,jmaacia,zeroe_noise,2,typo,majesty,83
3,modified,mod}if)ied,zeroe_noise,2,typo,modified,83
4,boots,bodas,anthro_typo,2,typo,bodies,83
0,hidden,hijyen,anthro_typo,2,typo,hidden,84
1,needle,eedle,zeroe_noise,2,typo,needle,84
2,nasty,nast,zeroe_noise,2,typo,taste,84
3,friendly,friendlly,zeroe_typo,2,typo,friendly,84
4,called,~c!a{ll~ed,zeroe_noise,2,typo,called,84
0,fielded,^fi)elded,zeroe_noise,2,typo,fielded,85
1,minnesota,mosennita,zeroe_noise,2,typo,monument,85
2,generous,gnerous,zeroe_noise,2,typo,generous,85
3,missouri,misskuri,zeroe_typo,2,typo,missile,85
4,balance,balanse,anthro_typo,2,typo,balance,85
0,shelter,shelt&er,zeroe_noise,2,typo,shelter,86
1,portal,podtal,zeroe_typo,2,typo,portable,86
2,continent,contiment,zeroe_typo,2,typo,content,86
3,whilst,~whi<l+s%t,zeroe_noise,2,typo,whistle,86
4,somewhat,seowmhat,zeroe_noise,2,typo,showroom,86
0,jill,jil,zeroe_noise,2,typo,gill,87
1,tobacco,tobavco,zeroe_typo,2,typo,vacation,87
2,organisation,orginazation,anthro_typo,2,typo,organization,87
3,pricing,pr8cibg,zeroe_typo,2,typo,printing,87
4,wellington,wglnlioetn,zeroe_noise,2,typo,engagement,87
0,humanity,"$hum""anity",zeroe_noise,2,typo,humanity,88
1,beam,baem,zeroe_noise,2,typo,beam,88
2,bridges,bridgs,zeroe_typo,2,typo,bridges,88
3,plumbing,[plum(b{i>ng,zeroe_noise,2,typo,plumbing,88
4,population,popolation,zeroe_typo,2,typo,population,88
0,rough,rugoh,zeroe_noise,2,typo,rug,89
1,interval,in6erval,zeroe_typo,2,typo,interval,89
2,handle,handl,zeroe_typo,2,typo,handle,89
3,podcast,podkast,anthro_typo,2,typo,podcast,89
4,signatures,sifnagures,zeroe_typo,2,typo,signatures,89
0,venture,";ven$t?u^r""e",zeroe_noise,2,typo,venture,90
1,weapon,weapin,anthro_typo,2,typo,weapon,90
2,publication,publicatoin,anthro_typo,2,typo,publication,90
3,global,Glibal,anthro_typo,2,typo,global,90
4,favor,Favour,anthro_typo,2,typo,favor,90
0,shelf,xhelf,zeroe_typo,2,typo,shelf,91
1,lincoln,linc$ol%n,zeroe_noise,2,typo,link,91
2,graham,gaharm,zeroe_noise,2,typo,harm,91
3,zdnet,svnef,zeroe_typo,2,typo,fine,91
4,high,hgih,zeroe_noise,2,typo,high,91
0,tongue,to:n;gue,zeroe_noise,2,typo,tongue,92
1,defence,defince,anthro_typo,2,typo,define,92
2,prototype,rototype,zeroe_noise,2,typo,prototype,92
3,thirty,Thidty,zeroe_typo,2,typo,thirty,92
4,trial,tr+i+a-l,zeroe_noise,2,typo,trial,92
0,work,wrok,zeroe_noise,2,typo,work,93
1,yield,]yi*el{d,zeroe_noise,2,typo,child,93
2,cells,cellw,zeroe_typo,2,typo,cell,93
3,isbn,lxbn,zeroe_typo,2,typo,blend,93
4,david,Daivd,zeroe_typo,2,typo,David,93
0,flow,FluWow,anthro_typo,2,typo,flow,94
1,streams,Streems,anthro_typo,2,typo,streams,94
2,featuring,feathring,zeroe_typo,2,typo,fathoming,94
3,porter,portar,anthro_typo,2,typo,portrait,94
4,setup,setiap,anthro_typo,2,typo,seat,94
0,telecom,teceolm,zeroe_noise,2,typo,technology,95
1,persecuted,persucted,anthro_typo,2,typo,persuaded,95
2,david,Davud,anthro_typo,3,typo,David,95
3,merely,merel6,zeroe_typo,3,typo,mere,95
4,ordering,orturing,anthro_typo,3,typo,torturing,95
0,typical,tipical,zeroe_typo,3,typo,typical,96
1,steps,Stupis,anthro_typo,3,typo,stupid,96
