,clean,perturbed,source,group,class,predicted,batch
4,lookup,loɢსdp,legit_extended,1,visual,logic,34
0,examples,ϲжamҏɫes,ices,1,visual,chamomile,35
1,modules,modules,legit_extended,1,visual,modules,35
2,inner,Íɷɷeſ,legit_extended,1,visual,Iceland,35
3,postal,ȥɜsƫál,ices,1,visual,actual,35
4,helping,helpiǹg,legit_extended,1,visual,helping,35
0,affects,àffects,legit_extended,1,visual,affects,38
1,dōjin,dōjǐn,dces,1,visual,dojin,38
2,illustrated,iļłᵘštrateɗ,dces,1,visual,illustrated,38
3,moderators,mödeɾaₜors,dces,1,visual,moderators,38
4,financing,㎌inₐncing,dces,1,visual,mincing,38
0,harmful,ₕarmƒul,dces,1,visual,harmful,40
1,recommend,ȑecommèᶮd,dces,1,visual,decommissioned,40
2,sacramento,ӟʚԵra☮enⱦỏ,legit_extended,1,visual,traumatized,40
3,venture,venճurο,ices,1,visual,venerable,40
4,gamma,ḡຣmmຣ,legit_extended,1,visual,hamstring,40
0,somewhere,soѨeփheȑб,ices,1,visual,somehow,41
1,greece,greecĕ,dces,1,visual,greek,41
2,yield,ӊǻɘ1d,ices,1,visual,heard,41
3,work,wċrk,ices,1,visual,work,41
4,strict,strićſ,ices,1,visual,strict,41
0,wanting,wგຕɬiຕg,legit_extended,1,visual,writing,42
1,tomatoes,tomatòes,dces,1,visual,tomatoes,42
2,modified,modifieԀ,ices,1,visual,modified,42
3,equipment,eᥲuipmᏼnt,legit_extended,1,visual,equipment,42
4,nasty,nastɣ,ices,1,visual,nasty,42
0,beam,bօam,ices,1,visual,boom,43
1,promoted,prómoₜeđ,dces,1,visual,promoted,43
2,high,hıӎh,ices,1,visual,high,43
3,speeches,ᶢ᥆ёёc∩ёᶢ,legit_extended,1,visual,eighth,43
4,patricia,pa⨍ricℹℊ,legit_extended,1,visual,parricide,43
0,skype,skyḅe,legit_extended,1,visual,sky,46
1,smithsonian,smȋthsoᶇiaᶇ,legit_extended,1,visual,smooth,46
2,prototype,prcճotype,ices,1,visual,prototype,46
3,recognize,řθ०Ըg♄ize,legit_extended,1,visual,organize,46
4,stayed,staŋe⩍,legit_extended,1,visual,stage,46
0,affiliate,aⱦⱦ↥l↥ate,legit_extended,1,visual,accurate,48
1,parents,ₚareņts,dces,1,visual,courts,48
2,university,universİty,ices,1,visual,university,48
3,topics,töpiͨs,dces,1,visual,topics,48
4,blended,bỉended,legit_extended,1,visual,bended,48
0,remind,reɯiňd,dces,1,visual,remind,50
1,deer,đeeʶ,dces,1,visual,deed,50
2,instruments,ᶖnstr∪mᶒnƫs,legit_extended,1,visual,constraints,50
3,tongue,ǆonƹûë,ices,1,visual,conclude,50
4,limits,limïŧs,dces,1,visual,limits,50
0,thru,ṭhru,legit_extended,1,visual,through,51
1,lies,lìes,dces,1,visual,lies,51
2,corruption,coɾrុptℑôn,dces,1,visual,corporation,51
3,nursing,nՍᶯᏚıņⲂ,legit_extended,1,visual,nonsense,51
4,blackberry,ԑɫackɵέѓry,ices,1,visual,clackery,51
0,minnesota,minneáʚϯa,ices,1,visual,minnesota,52
1,graham,græham,ices,1,visual,graham,52
2,library,ŀibɍₐry,dces,1,visual,liberty,52
3,insider,iɴsìder,dces,1,visual,insider,52
4,update,ⵡpῸatẽ,legit_extended,1,visual,patent,52
0,caribbean,caɽìƃᵇᴈǎń,dces,1,visual,caravan,53
1,broke,brokɐ,legit_extended,1,visual,broker,53
2,needle,ʀeea;c,ices,1,visual,receipt,53
3,chick,chἸcʞ,legit_extended,1,visual,chic,53
4,speak,speäk,ices,1,visual,speak,53
0,playing,piӫying,ices,1,visual,playing,54
1,society,sõoîety,ices,1,visual,society,54
2,lamb,lSmb,legit_extended,1,visual,lamb,54
3,trusts,trưₛts,dces,1,visual,tracks,54
4,retro,ɍetŕo,dces,1,visual,metro,54
0,trial,triul,ices,1,visual,trial,55
1,lincoln,lįncօlb,ices,1,visual,incolb,55
2,surrey,ₛurrey,dces,1,visual,currey,55
3,relate,reїɢɩe,ices,1,visual,regie,55
4,registrar,ṟegᶖȿtrar,legit_extended,1,visual,restrar,55
0,humanity,humaƽĺtȦ,ices,1,visual,humanity,57
1,guest,güest,dces,1,visual,guest,57
2,zoloft,zǫlṏfₜ,dces,1,visual,zolof,57
3,privacy,privacƴ,dces,1,visual,privacy,57
4,strain,stṙმin,legit_extended,1,visual,striving,57
0,shelter,shelҼėr,ices,1,visual,shelter,58
1,rage,ʴāge,dces,1,visual,wage,58
2,called,caΊleo,ices,1,visual,calico,58
3,findings,ᶂĩndɪnℊₛ,dces,1,visual,windmill,58
4,kingston,Қİngstcn,ices,1,visual,kingston,58
0,limited,lйmiţeđ,dces,1,visual,limited,59
1,generous,genercuɜ,ices,1,visual,general,59
2,islands,islanɖs,legit_extended,1,visual,islands,59
3,sentence,sĕntence,dces,1,visual,sentence,59
4,spain,ₛpaɪn,dces,1,visual,pain,59
0,acre,a०re,legit_extended,1,visual,aware,60
1,grâce,gгâcè,ices,1,visual,grace,60
2,swiss,swisˢ,dces,1,visual,swiss,60
3,password,ρassผorԀ,legit_extended,1,visual,password,60
4,fitting,fitₜing,dces,1,visual,fitting,60
0,acute,acuťë,dces,1,visual,accurate,61
1,server,зɞnveσ,ices,1,visual,converse,61
2,superior,ƨupēɾŀoɾ,legit_extended,1,visual,superior,61
3,surprised,sarqńiɛed,ices,1,visual,sacrificed,61
4,hostel,հօsʈeı,legit_extended,1,visual,hostile,61
0,deeply,deėplẏ,dces,1,visual,depletion,63
1,truth,truᴛh,dces,1,visual,truth,63
2,industries,iⁿdustries,dces,1,visual,industries,63
3,blvd,blvd,legit_extended,1,visual,boulevard,63
4,guest,¼uëst,ices,2,visual,quest,63
0,meta,տȩťà,legit_extended,2,visual,text,64
1,parents,ȥanents,ices,2,visual,pendants,64
2,swiss,sψiss,ices,2,visual,spiss,64
3,findings,ʈƚhdìngǝ,ices,2,visual,thundering,64
4,affects,afḟéℂtş,dces,2,visual,affects,64
0,deeply,dюeϸly,ices,2,visual,daily,65
1,inner,inñer,dces,2,visual,inner,65
2,stayed,ₛₜayeđ,dces,2,visual,played,65
3,islands,iₛlanḓs,dces,2,visual,islands,65
4,bibliography,bibliԸgřaphy,legit_extended,2,visual,bibliography,65
0,nobody,пoboṗy,legit_extended,2,visual,poppy,66
1,password,pâssworᵭ,dces,2,visual,password,66
2,genres,ℊènɾeſ,dces,2,visual,centers,66
3,primary,pr༐mӘry,legit_extended,2,visual,primary,66
4,valentine,vѐlentine,legit_extended,2,visual,valentine,66
0,guestbook,gůestboöƙ,ices,2,visual,guestbook,67
1,german,geґտaό,ices,2,visual,gentleman,67
2,illustrated,ilļustƀaŧed,ices,2,visual,illustrated,67
3,having,having,dces,2,visual,having,67
4,limited,ĺiώͽfʙd,ices,2,visual,lovely,67
0,modules,ₘodułes,dces,2,visual,produces,68
1,caribbean,oaʙībbɐan,ices,2,visual,obviates,68
2,blvd,bľvđ,dces,2,visual,blood,68
3,insider,ɪnsidʙn,ices,2,visual,insidious,68
4,predictions,prєdictıons,ices,2,visual,predictions,68
0,blended,blénđed,dces,2,visual,blended,69
1,limits,lǏmŝſə,ices,2,visual,limousine,69
2,industries,indʚətršeŝ,ices,2,visual,industries,69
3,spain,spaչn,ices,2,visual,span,69
4,greece,gʀeece,ices,2,visual,greece,69
0,topics,tbpìcs,ices,2,visual,topics,71
1,registry,ƞeჽiԍᥣry,legit_extended,2,visual,newness,71
2,math,mℊtƞ,legit_extended,2,visual,mount,71
3,treat,ƪreǎt,ices,2,visual,treat,71
4,immigrants,imɯigȓants,dces,2,visual,immigrants,71
0,equipment,ēquiᶈment,dces,2,visual,equipment,72
1,cellular,ỏeӀӀuӀar,legit_extended,2,visual,ocean,72
2,border,ḃordeɾ,dces,2,visual,border,72
3,cream,creaɱ,dces,2,visual,cream,72
4,drilling,dŗilling,legit_extended,2,visual,drilling,72
0,planned,planned,legit_extended,2,visual,planning,73
1,dōjin,bōjin,ices,2,visual,bojing,73
2,façades,˅ɜçadзs,ices,2,visual,excavates,73
3,broadcasting,broaõcastɬnM,ices,2,visual,broadcasting,73
4,referrals,rԑᵮԑႰႰ8ןƽ,legit_extended,2,visual,reducing,73
0,neither,nʙìtŉer,ices,2,visual,number,74
1,skype,sᵏype,dces,2,visual,type,74
2,assets,äsɔets,ices,2,visual,assets,74
3,blank,nɬank,legit_extended,2,visual,blank,74
4,mirror,m℩rḥor,legit_extended,2,visual,major,74
0,healing,healȋng,legit_extended,2,visual,healing,75
1,superb,ŞⳐƠerb,legit_extended,2,visual,superb,75
2,scotia,šcoŧւa,legit_extended,2,visual,scotch,75
3,hostel,hostĕŀ,dces,2,visual,host,75
4,drinking,urinking,legit_extended,2,visual,urine,75
0,rage,ragƨ,ices,2,visual,rag,77
1,proof,proof,legit_extended,2,visual,proof,77
2,standard,standaɹd,dces,2,visual,standard,77
3,twisted,ƒwistěu,legit_extended,2,visual,fistful,77
4,transmit,ţransᴟiₜ,dces,2,visual,transition,77
0,financing,firȧĥcing,ices,2,visual,fighting,81
1,invest,inveƨṭ,legit_extended,2,visual,invest,81
2,patricia,paͭɼicià,dces,2,visual,parish,81
3,retro,netro,ices,2,visual,neuro,81
4,settle,ʂeႵႵl⫔,legit_extended,2,visual,sequel,81
0,protective,prótectĩᵛe,dces,2,visual,protect,82
1,hardware,Ւarūware,ices,2,visual,warehouse,82
2,indexes,⥠nþ⊇x⊇s,legit_extended,2,visual,noxious,82
3,lamb,lamb,dces,2,visual,lamp,82
4,speeches,ₛpeecȟés,dces,2,visual,species,82
0,trusts,ǂrǚsϊs,ices,2,visual,surprise,83
1,promoted,prόmoteâ,ices,2,visual,promote,83
2,possessing,possesՏіn↋,legit_extended,2,visual,possessing,83
3,innovation,iñⁿȭ㏞åₜion,dces,2,visual,ignition,83
4,sink,sink,legit_extended,2,visual,sunk,83
0,frame,ƫra๗ნ,legit_extended,2,visual,train,85
1,remind,rҕψIŕd,ices,2,visual,rapid,85
2,curve,ourѴe,legit_extended,2,visual,our,85
3,world,worlȕ,legit_extended,2,visual,world,85
4,recommend,ĥecʛmmɵnǚ,ices,2,visual,hectic,85
0,occupation,όօօūɒāfḯόή,legit_extended,2,visual,aruba,89
1,wiltshire,wĮltsƞĮre,legit_extended,2,visual,world,89
2,swingers,swiņgḛrs,legit_extended,2,visual,swingers,89
3,sacramento,šacramȇnto,dces,2,visual,sacramento,89
4,only,or1Ͷ,ices,2,visual,orlando,89
0,strongly,strϙnᶃīҹ,legit_extended,2,visual,strength,91
1,recognize,reℂӫgńize,dces,2,visual,recognize,91
2,sentence,sentɛnėƶ,ices,2,visual,sentences,91
3,integrate,inteƘĥate,ices,2,visual,integrate,91
4,chick,chicᵏ,dces,2,visual,chicory,91
0,helping,helping,dces,2,visual,helping,92
1,harmful,ՒarmͲύl,ices,2,visual,harmful,92
2,gamma,ℊammȁ,dces,2,visual,jammy,92
3,lookup,looᴋup,dces,2,visual,lookup,92
4,interim,ḯήfeгiⱷ,legit_extended,2,visual,hieroglyphic,92
0,acre,acre,dces,2,visual,acre,93
1,psychiatry,qჽ᪇chiөṱr᪇,legit_extended,2,visual,quiche,93
2,papua,paₚuä,dces,2,visual,paragua,93
3,kept,kɘ⍴t,legit_extended,2,visual,knot,93
4,superior,suᶈeʵior,dces,2,visual,superior,93
0,senior,зөniȯr,legit_extended,2,visual,honor,94
1,thru,ᴛhɼu,dces,2,visual,through,94
2,player,plaýer,dces,2,visual,player,94
3,commons,Comᲅons,legit_extended,2,visual,commons,94
4,river,rivᴈr,dces,2,visual,river,94
0,update,update,dces,2,visual,updates,95
1,fitting,fittiĥӄ,ices,2,visual,fitness,95
2,instruments,instʵũᴍĕņtſ,dces,2,visual,instincts,95
3,experiments,e≠perimeṉts,legit_extended,3,visual,experiments,95
4,jelsoft,າélᶊόǂt,legit_extended,3,visual,electricity,95
0,continually,ℂontinᵤallý,dces,3,visual,continually,96
1,stayed,stäyed,ices,3,visual,stayed,96
2,memo,㎛emø,dces,3,visual,memo,96
3,atom,ອtom,legit_extended,3,visual,atom,96
4,instruments,ÏǹsťѓuʀenϮơ,ices,3,visual,instructor,96
0,const,const,legit_extended,3,visual,constant,97
1,patricia,paͳrioΙa,ices,3,visual,pariah,97
2,twisted,tᷱisͭed,dces,3,visual,tired,97
3,structures,strucߊuґeϩ,legit_extended,3,visual,structure,97
4,helping,իėǐping,ices,3,visual,peeping,97
0,galaxy,ǧalaxყ,legit_extended,3,visual,galaxy,98
1,nostalgic,n□stаlgᒧo,legit_extended,3,visual,nostalgia,98
2,equipment,eдuipmcɦҩ,ices,3,visual,equipment,98
3,forward,foɾᴡard,dces,3,visual,forward,98
4,commons,cơmmoⁿs,dces,3,visual,commons,98
0,surveys,surⱌeys,legit_extended,3,visual,surveys,99
1,cart,ԌɜÞt,legit_extended,3,visual,great,99
2,publisher,puօỈisheӷ,legit_extended,3,visual,poisonous,99
3,modules,moaűɬeɜ,ices,3,visual,molester,99
4,voyeurweb,vȭyeuŕẁeb,dces,3,visual,voyeur,99
0,having,ɾaving,ices,3,visual,having,101
1,liable,lia℔le,dces,3,visual,liable,101
2,fiancé,fianѻé,legit_extended,3,visual,finance,101
3,bibliography,bibļioℊraphỶ,dces,3,visual,bibliography,101
4,recognize,recogńiєe,ices,3,visual,recognize,101
0,humor,hὺmὁr,legit_extended,3,visual,humor,102
1,border,bōrder,ices,3,visual,border,102
2,exports,expor≮s,legit_extended,3,visual,exports,102
3,anthony,anƫҺοƞy,legit_extended,3,visual,anarchy,102
4,scotia,scotia,dces,3,visual,Scotia,102
0,cellular,ceƚᶫuƚࠣr,dces,3,visual,certificate,104
1,settle,śetțle,dces,3,visual,settle,104
2,mail,maᵢl,legit_extended,3,visual,mail,104
3,lopez,łopeɀ,dces,3,visual,lope,104
4,footwear,footweãᶯ,legit_extended,3,visual,footwear,104
0,sink,sīnk,dces,3,visual,sink,105
1,broke,brօke,ices,3,visual,broke,105
2,registry,reɢistry,dces,3,visual,registry,105
3,addresses,addresſes,dces,3,visual,addresses,105
4,step,ͽtẽ໐,legit_extended,3,visual,thetic,105
0,skype,skΆpe,ices,3,visual,escape,107
1,observation,ø℔servatiôⁿ,dces,3,visual,observation,107
2,healing,ɦealing,dces,3,visual,healing,107
3,drinking,drīnᵏīng,dces,3,visual,drying,107
4,protective,proιectĬve,ices,3,visual,protective,107
0,souls,sȭu℔s,dces,3,visual,surplus,109
1,française,frančáiſʚ,dces,3,visual,francais,109
2,shake,shake,legit_extended,3,visual,shake,109
3,growing,ԅηowᶅng,legit_extended,3,visual,downing,109
4,smithsonian,ŝψithƨoníaŉ,ices,3,visual,switching,109
0,genres,Nѐnreͼ,ices,3,visual,never,110
1,pure,purḗ,legit_extended,3,visual,pure,110
2,possessing,ₚòsséssing,dces,3,visual,possessing,110
3,islands,iɐǏands,ices,3,visual,invands,110
4,strongly,stɾߐɴgly,dces,3,visual,strongly,110
0,interim,intērim,dces,3,visual,interim,111
1,queens,⒬ueeňs,dces,3,visual,queens,111
2,planned,planneđ,dces,3,visual,planned,111
3,update,ůpdate,ices,3,visual,update,111
4,psychiatry,psychiₐtry,dces,3,visual,psychiatry,111
0,expressed,exprɞsɢed,legit_extended,3,visual,expressed,112
1,drilling,dri℔lℑṅg,dces,3,visual,driving,112
2,indexes,indĕͯes,dces,3,visual,indices,112
3,nursing,nɹrsing,ices,3,visual,nursing,112
4,valentine,vaƚèⁿͭiƞe,dces,3,visual,vintage,112
0,strain,ɞƪrăin,ices,3,visual,brain,113
1,rendered,renṗeᴹed,legit_extended,3,visual,rendered,113
2,senior,seniór,dces,3,visual,senior,113
3,proof,proǫ㎌,dces,3,visual,proceed,113
4,wanting,waɧtiŉg,ices,3,visual,waiting,113
0,hostel,ǹoɘtԑl,ices,3,visual,notel,114
1,then,tʙen,ices,3,visual,then,114
2,affiliate,ӫffiliȧҨe,ices,3,visual,affiliate,114
3,sacramento,sȧɓra$ʚnfo,ices,3,visual,sabotage,114
4,spanish,sпẫnish,legit_extended,3,visual,spanish,114
0,superb,ₛuₚeɼb,dces,3,visual,surely,115
1,nobody,nơbody,dces,3,visual,nobody,115
2,river,rїver,ices,3,visual,river,115
3,lookup,įookap,ices,3,visual,hookup,115
4,blvd,bɫvd,ices,3,visual,blood,115
0,innovation,ɨnԵovɑticʀ,ices,3,visual,innovation,116
1,invest,iňvȇst,dces,3,visual,invest,116
2,occupation,occupåțion,dces,3,visual,occupation,116
3,lamb,lɑmɒ,ices,3,visual,lamo,116
4,player,ǫlaycr,ices,3,visual,glacier,116
0,acre,acĥe,ices,3,visual,ache,117
1,lounge,ɭcՍẖge,legit_extended,3,visual,lodge,117
2,swingers,sŵīnǥers,dces,3,visual,swingers,117
3,alarm,alarᲅ,legit_extended,3,visual,alley,117
4,chick,cŉick,ices,3,visual,chick,117
0,papua,papűa,ices,3,visual,papaya,119
1,treating,tᒕ⫔atḷng,legit_extended,3,visual,tatting,119
2,reed,reeᵭ,dces,3,visual,rectify,119
3,primary,ₚrℑmarý,dces,3,visual,remarry,119
4,speeches,sɕeƽchës,ices,3,visual,schemes,119
0,standard,standara,ices,3,visual,standard,120
1,world,woɼ℔d,dces,3,visual,world,120
2,focuses,ᵮɷcwƽes,legit_extended,3,visual,excuses,120
3,thru,thȓu,ices,3,visual,through,120
4,voters,Ʋoters,ices,3,visual,botters,120
0,cream,cɾɜam,ices,3,visual,cream,121
1,surprise,suŕprisĕ,dces,3,visual,surprise,121
2,frame,fraɰe,dces,3,visual,frame,121
3,distinction,ᶁìşȶìnçȶìon,legit_extended,3,visual,vision,121
4,immigrants,immչͶгʚnƒƨ,ices,3,visual,immigrant,121
0,curve,curve,dces,3,visual,curve,123
1,affects,ƌfͱʙctɢ,ices,3,visual,fact,123
2,selecting,ṣelნcting,legit_extended,3,visual,selecting,123
3,blank,ᴃlank,dces,3,visual,blank,123
4,continues,conƫɫϧŮeǝ,ices,3,visual,conclude,123
0,crucial,cruciai,ices,3,visual,crucial,124
1,nebraska,nêоʳᗺsԟa,legit_extended,3,visual,necessary,124
2,matrix,ṋatriᐶ,legit_extended,3,visual,nativity,124
3,spank,spank,legit_extended,3,visual,spank,124
4,advised,adʋised,dces,3,visual,advice,124
0,courts,ԍoúnḟᴈ,legit_extended,3,visual,ground,126
1,gravity,grňvity,ices,3,visual,gravity,126
2,gamma,gawmä,ices,3,visual,game,126
3,kept,ḳêpᵗ,dces,3,visual,keep,126
4,inner,ınneɐ,ices,3,visual,inner,126
0,associations,ossєżiaҺlonə,ices,3,visual,ossification,127
1,superior,suĻeɛior,ices,3,visual,superior,127
2,delivery,фeliveႰy,legit_extended,4,visual,felicity,127
3,cart,cǡrt,dces,4,visual,cart,127
4,indexes,inɺexes,ices,4,visual,indexes,127
0,growing,groʷing,dces,4,visual,growing,128
1,meetup,meeᶂup,legit_extended,4,visual,meeting,128
2,humor,ʜumor,dces,4,visual,humor,128
3,drilling,dr;lliԵģ,ices,4,visual,drilling,128
4,lopez,ıopez,ices,4,visual,lopez,128
0,courts,ℂouȓts,dces,4,visual,courts,129
1,wiltshire,wiífshirϲ,ices,4,visual,fishing,129
2,ambivalent,äψbiѳalĕnt,ices,4,visual,apocalyptic,129
3,males,males,legit_extended,4,visual,males,129
4,python,python,legit_extended,4,visual,python,129
0,occupation,вȱόϋpätϫon,ices,4,visual,voyage,130
1,possessing,ƞbzsɵsəing,ices,4,visual,observing,130
2,française,fʀançaįse,ices,4,visual,francais,130
3,atom,ǎₜơm,dces,4,visual,autom,130
4,interim,inteгim,ices,4,visual,interim,130
0,reliance,reבia∩Ꮯɐ,legit_extended,4,visual,rebellion,131
1,mail,máil,dces,4,visual,mail,131
2,agreed,agɍᵋed,dces,4,visual,agreed,131
3,spank,spẪnǩ,dces,4,visual,spanning,131
4,apparatus,apparatuჽ,legit_extended,4,visual,apparatus,131
0,nostalgic,ƞȫstalgic,dces,4,visual,nostalgic,132
1,staffing,5Ⰰὲᵰᵰiɼg,legit_extended,4,visual,fivefold,132
2,forward,forψa¤d,ices,4,visual,forward,132
3,freeware,freeware,legit_extended,4,visual,freeware,132
4,senior,ԑєnior,ices,4,visual,senior,132
0,invest,inveаt,ices,4,visual,invest,133
1,effort,ê㎌fort,dces,4,visual,comfort,133
2,memo,խʚmͼ,ices,4,visual,charm,133
3,hearing,Ւeariիg,legit_extended,4,visual,earing,133
4,surveys,ₛurvĕyₛ,dces,4,visual,curvy,133
0,delivered,deᷝivĕɍed,dces,4,visual,delivered,135
1,lange,ʓaŕge,ices,4,visual,garage,135
2,valentine,Ɣalenţinɵ,ices,4,visual,valentine,135
3,hazard,hezeὴό,legit_extended,4,visual,heavenly,135
4,threshold,┧ƕreshold,legit_extended,4,visual,threshold,135
0,murder,murdeɼ,dces,4,visual,murder,136
1,taste,tǝsțe,legit_extended,4,visual,tester,136
2,addresses,äadrөsses,ices,4,visual,addresses,136
3,souls,sȭʁlͼ,ices,4,visual,surplus,136
4,bibliography,bշȯliogԦaρhy,ices,4,visual,biology,136
0,aims,aims,legit_extended,4,visual,aims,137
1,oldest,o↨טest,legit_extended,4,visual,west,137
2,surprise,süɾøʙise,ices,4,visual,surprise,137
3,selecting,selecŧîƞg,dces,4,visual,selecting,137
4,experiments,expeɾiments,dces,4,visual,experiments,137
0,planned,υΊanneƌ,ices,4,visual,annually,139
1,aurora,aurora,legit_extended,4,visual,aurora,139
2,make,make,legit_extended,4,visual,make,139
3,understood,u∩ᶁeᛚЅŧoOd,legit_extended,4,visual,understood,139
4,continually,conͳinuaӀly,ices,4,visual,continuously,139
0,deserve,dɞɢɞήve,legit_extended,4,visual,drive,140
1,headquarters,ₕeadqȕàrtēɽs,dces,4,visual,readquarters,140
2,treating,ₜřeatɪnɢ,dces,4,visual,eating,140
3,publicly,pūblicly,dces,4,visual,publicly,140
4,step,ₛțĕp,dces,4,visual,step,140
0,simon,ₛimoñ,dces,4,visual,mon,141
1,threatening,tṅᴦeatenḭnς,legit_extended,4,visual,theaten,141
2,previews,ₚɍeviɇᴡš,dces,4,visual,revive,141
3,superb,śuperb,ices,4,visual,superb,141
4,jelsoft,ĵelsoft,dces,4,visual,jellsoft,141
0,matrix,màtrix,dces,4,visual,matrix,142
1,apollo,apoƚľo,dces,4,visual,apollo,142
