,clean,perturbed,source,group,class,predicted,batch
2,corporations,corporategifts,anthro_typo,1,typo,corporate gifts,8
3,sand,sznd,zeroe_typo,1,typo,send,8
4,handle,hldnae,zeroe_noise,1,typo,handled,8
5,loaded,;0aved,zeroe_typo,1,typo,saved,8
6,iowa,"i""owa",zeroe_noise,1,typo,Iowa,8
7,boss,bsos,zeroe_noise,1,typo,boss,8
8,rocks,}rocks,zeroe_noise,1,typo,rocks,8
9,published,publishd,zeroe_noise,1,typo,published,8
10,shelf,shef,zeroe_noise,1,typo,chef,8
11,favor,fwclg,zeroe_typo,1,typo,flying,8
12,sterling,"s+te""rling",zeroe_noise,1,typo,sterling,8
13,latex,late~x,zeroe_noise,1,typo,latex,8
14,scenic,scenic,anthro_typo,1,typo,senic,8
15,brain,Brien,anthro_typo,1,typo,Brian,8
16,publication,puvlicayion,zeroe_typo,1,typo,publication,8
17,hidden,hidding,zeroe_typo,1,typo,hiding,8
18,ordering,"or,dering",zeroe_noise,1,typo,ordering,8
19,speaks,spaks,zeroe_noise,1,typo,sparks,8
0,balance,balace,zeroe_typo,1,typo,balance,9
1,reproduce,repr;duce,zeroe_typo,1,typo,reproduce,9
2,setup,setu-,zeroe_typo,1,typo,setup,9
3,purpose,puropose,anthro_typo,1,typo,purpose,9
4,roommate,romaThe,anthro_typo,1,typo,theorem,9
5,featuring,eaturing,zeroe_noise,1,typo,featuring,9
6,highlights,hhlgigtihs,zeroe_noise,1,typo,highlights,9
7,continent,!con.tinent,zeroe_noise,1,typo,continent,9
8,global,Gobal,zeroe_typo,1,typo,global,9
9,scan,scen,anthro_typo,1,typo,scene,9
10,directive,directpipeline,anthro_typo,1,typo,direct pipeline,9
11,cliché,cl[iché,zeroe_noise,1,typo,cliché,9
12,cells,cel[ls,zeroe_noise,1,typo,cells,9
13,whiskey,whyskey,zeroe_typo,1,typo,whiskey,9
14,subscriber,subscgiber,zeroe_typo,1,typo,subscriber,9
15,steps,st(e)ps,zeroe_noise,1,typo,steps,9
16,opening,opoining,anthro_typo,1,typo,opening,9
17,oracle,orakele,anthro_typo,1,typo,oracle,9
18,menu,meNeu,anthro_typo,1,typo,menu,9
19,jenny,Jnny,zeroe_typo,1,typo,Jenny,9
0,mate,mste,zeroe_typo,1,typo,smite,10
1,attending,attenting,anthro_typo,1,typo,attending,10
2,mystery,msrytey,zeroe_noise,1,typo,mystery,10
3,placement,pnmaceelt,zeroe_noise,1,typo,placement,10
4,cancelled,camcelled,anthro_typo,1,typo,cancelled,10
5,bikes,bikec,zeroe_typo,1,typo,bicep,10
6,conditioning,conditionin,zeroe_noise,1,typo,conditioning,10
7,croats,Croatus,anthro_typo,1,typo,Croats,10
8,population,:p%op)u:l+atio}n,zeroe_noise,1,typo,population,10
9,unique,unic,zeroe_typo,1,typo,tunic,10
10,killer,kllier,zeroe_noise,1,typo,killer,10
11,tobacco,tcoacbo,zeroe_noise,1,typo,tobacco,10
12,mutually,mututally,zeroe_typo,1,typo,mutually,10
13,hungarian,hungaroab,zeroe_typo,1,typo,Hungarian,10
14,tankōbon,takōbon,zeroe_noise,1,typo,takoyaki,10
15,delaware,delawere,anthro_typo,1,typo,Delaware,10
16,thirty,}thir'ty,zeroe_noise,1,typo,thirty,10
17,friendly,flnriedy,zeroe_noise,1,typo,friendly,10
18,exterior,exterieur,anthro_typo,1,typo,exterior,10
19,jewellery,jewellery,anthro_typo,1,typo,jewelry,10
0,wednesday,Wedenesday,anthro_typo,1,typo,Wednesday,11
1,viewpicture,viewicture,zeroe_noise,1,typo,viewpicture,11
2,livecam,lvaiecm,zeroe_noise,1,typo,chemical,11
3,approach,approuch,zeroe_typo,1,typo,approach,11
4,organisation,organ9sagion,zeroe_typo,1,typo,organization,11
5,heel,hekel,anthro_typo,1,typo,hackle,11
6,enemies,ennemies,zeroe_typo,1,typo,enemies,11
7,header,"]hea""der",zeroe_noise,1,typo,header,11
8,portal,ortal,zeroe_noise,1,typo,portal,11
9,pricing,pincirg,zeroe_noise,1,typo,princing,11
10,maintaining,maintening,anthro_typo,1,typo,maintaining,11
11,located,Lacated,zeroe_typo,1,typo,Located,11
12,bridges,briges,zeroe_noise,1,typo,bridges,11
13,scholarship,scolarship,anthro_typo,1,typo,scholarship,11
14,others,otheres,zeroe_typo,1,typo,others,11
15,duke,duse,anthro_typo,1,typo,dues,11
16,arctic,ArIsTiC,anthro_typo,1,typo,artistic,11
17,treated,treatet,zeroe_typo,1,typo,treated,11
18,irrigation,iriitagron,zeroe_noise,1,typo,irrigation,11
19,zdnet,zd)ne't,zeroe_noise,1,typo,doesn't,11
0,antiques,antiquies,zeroe_typo,1,typo,antiques,12
1,clinic,clinnic,zeroe_typo,1,typo,clinic,12
2,mixture,micture,anthro_typo,1,typo,mixture,12
3,writings,writtings,zeroe_typo,1,typo,writings,12
4,stick,scitk,zeroe_noise,1,typo,stick,12
5,cornell,cornwall,anthro_typo,1,typo,Cornwall,12
6,economy,ecomomy,anthro_typo,1,typo,economy,12
7,lindsay,LINDSEY,anthro_typo,1,typo,Lindsey,12
8,artwork,artarak,anthro_typo,1,typo,karate,12
9,katrina,")katr*i,n^a",zeroe_noise,1,typo,Katherine,12
10,hdtv,hdt$v,zeroe_noise,1,typo,David,12
11,garcia,garcha,anthro_typo,1,typo,charge,12
12,quotations,Quatations,anthro_typo,1,typo,quotations,12
13,flow,f.ow,zeroe_typo,1,typo,flow,12
14,atomic,atonic,anthro_typo,1,typo,tonic,12
15,logitech,Lostech,anthro_typo,1,typo,lo-tech,12
16,climbing,climbimg,anthro_typo,1,typo,climbing,12
17,desert,Descreet,anthro_typo,1,typo,discreet,12
18,spring,sprong,anthro_typo,1,typo,sprung,12
19,cincinnati,cincinatti,anthro_typo,1,typo,Cincinnati,12
0,missouri,issouri,zeroe_noise,1,typo,Missouri,13
1,parks,Parris,anthro_typo,1,typo,Paris,13
2,bill,biel,anthro_typo,1,typo,Belize,13
3,streams,strfams,zeroe_typo,1,typo,raftsman,13
4,interval,iterval,zeroe_noise,1,typo,Interval,13
5,peoples,pe|opl*es,zeroe_noise,1,typo,peoples,13
6,secure,seruce,zeroe_noise,1,typo,rescue,13
7,repository,re;ositorg,zeroe_typo,1,typo,restoring,13
8,taxi,texi,zeroe_typo,1,typo,Texas,13
9,persecuted,persecjfed,zeroe_typo,1,typo,persecuted,13
10,nepal,nepol,anthro_typo,1,typo,lemon,13
11,cleveland,cleealnvd,zeroe_noise,1,typo,cleansed,13
12,loans,lOMS,anthro_typo,1,typo,limbs,13
13,isbn,ibsn,zeroe_noise,1,typo,snib,13
14,deutsche,Deutch,zeroe_typo,1,typo,Dutch,13
15,scheduled,schedulewed,anthro_typo,1,typo,scheduled,13
16,secret,secrtet,zeroe_typo,1,typo,secret,13
17,conf,cnf,zeroe_noise,1,typo,fnc,13
18,usps,upss,zeroe_noise,1,typo,supps,13
19,stops,stopis,anthro_typo,1,typo,postis,13
0,slightly,sligtly,anthro_typo,1,typo,slightly,14
1,gnome,gnome,anthro_typo,1,typo,gnome,14
2,david,diavd,zeroe_noise,1,typo,david,14
3,self,sefl,zeroe_typo,1,typo,self,14
4,imagination,iimiatngaon,zeroe_noise,1,typo,imagination,14
5,minority,mihority,zeroe_typo,1,typo,minority,14
6,crest,crost,anthro_typo,1,typo,cost,14
7,televisions,télévisions,zeroe_typo,1,typo,televisions,14
8,porter,[orter,zeroe_typo,1,typo,porter,14
9,appeals,aeplpas,zeroe_noise,1,typo,apples,14
10,corner,cornr,zeroe_noise,1,typo,corner,14
11,signatures,ignatures,zeroe_noise,1,typo,signatures,14
12,weapon,veapon,zeroe_typo,1,typo,weapon,14
13,defence,Devence,zeroe_typo,1,typo,Defense,14
14,kinase,inase,zeroe_noise,1,typo,insane,14
15,sulfide,sulfise,zeroe_typo,1,typo,sulfide,14
16,café,cwfé,zeroe_typo,1,typo,café,14
17,sanford,Samford,anthro_typo,1,typo,Stanford,14
18,input,imput,zeroe_typo,1,typo,input,14
19,burns,buirns,anthro_typo,1,typo,burns,14
0,podcast,podcasg,zeroe_typo,1,typo,podcast,15
1,latinas,LATINUS,anthro_typo,1,typo,Latinus,15
2,throughout,throughIt,anthro_typo,1,typo,throughout,15
3,homes,h9mrs,zeroe_typo,1,typo,homers,15
4,platinum,Platinuim,anthro_typo,1,typo,platinum,15
5,year,yeer,anthro_typo,1,typo,year,15
6,laugh,laught,zeroe_typo,1,typo,laughed,15
7,evaluated,evalhated,zeroe_typo,1,typo,evaluated,15
8,responses,r|e$spons-es,zeroe_noise,1,typo,responses,15
9,associate,assosiate,zeroe_typo,1,typo,associate,15
10,databases,databawes,zeroe_typo,1,typo,databases,15
11,directed,eifecyed,zeroe_typo,1,typo,effected,15
12,printed,ptnerid,zeroe_noise,1,typo,partnered,15
13,sexuality,sexuaoity,zeroe_typo,1,typo,sexuality,15
14,servicemen,wergicekfh,zeroe_typo,1,typo,wreckage,15
15,earrings,^e.ar&ri$ng~s,zeroe_noise,1,typo,earrings,15
16,driven,droven,zeroe_typo,1,typo,driven,15
17,church,chorych,anthro_typo,1,typo,chorych,15
18,municipality,munic>ipal^ity,zeroe_noise,2,typo,municipality,15
19,somewhere,srehmewoe,zeroe_noise,2,typo,reshuffle,15
0,highlights,highlightes,zeroe_typo,2,typo,highlights,16
1,speaks,skeaks,zeroe_typo,2,typo,sneaks,16
2,others,otherws,anthro_typo,2,typo,otherwise,16
3,deutsche,deutche,anthro_typo,2,typo,Deutsche,16
4,input,inbut,anthro_typo,2,typo,input,16
5,stick,bick,zeroe_typo,2,typo,brick,16
6,killer,kikler,zeroe_typo,2,typo,killer,16
7,postal,p!o?stal,zeroe_noise,2,typo,postal,16
8,ordering,ord3ring,zeroe_typo,2,typo,ordering,16
9,cdna,cnda,zeroe_noise,2,typo,Canada,16
10,café,café,anthro_typo,2,typo,cafe,16
11,secret,secreat,anthro_typo,2,typo,secret,16
12,inherited,inheritd,zeroe_noise,2,typo,inherited,16
13,imagination,imagetion,zeroe_typo,2,typo,imagination,16
14,kingston,kinston,zeroe_noise,2,typo,Kingston,16
15,server,se+rv*e!r,zeroe_noise,2,typo,server,16
16,loaded,Loudodd,anthro_typo,2,typo,Luddite,16
17,mystery,mysterie,zeroe_typo,2,typo,mystery,16
18,antiques,antiguos,anthro_typo,2,typo,antigos,16
19,ferry,fe&rry,zeroe_noise,2,typo,ferry,16
0,located,LOSTed,anthro_typo,2,typo,SLOTTED,17
1,tankōbon,tankōbon,zeroe_typo,2,typo,MANGA,17
2,sexuality,secuality,anthro_typo,2,typo,SEXUALITY,17
3,printed,printe,zeroe_typo,2,typo,SPRINTED,17
4,approach,approuch,anthro_typo,2,typo,APPROACH,17
5,taxi,taki,anthro_typo,2,typo,TACO,17
6,corner,corter,zeroe_typo,2,typo,COURTER,17
7,cliché,coifhé,zeroe_typo,2,typo,COIFFURE,17
8,katrina,Katarina,zeroe_typo,2,typo,KATHERINA,17
9,steps,stepls,zeroe_typo,2,typo,STAPLES,17
10,self,Seewolf,anthro_typo,2,typo,SEAWOLF,17
11,strict,stric.t,zeroe_noise,2,typo,STRICT,17
12,blackberry,backberry,zeroe_noise,2,typo,BLACKBERRY,17
13,examples,xamples,zeroe_noise,2,typo,EXAMPLES,17
14,evaluated,evoluated,anthro_typo,2,typo,EVALUATED,17
15,conf,vonf,zeroe_typo,2,typo,CONF,17
16,unique,unoque,anthro_typo,2,typo,UNIQUE,17
17,rocks,rockx,zeroe_typo,2,typo,ROCKS,17
18,ware,wre,zeroe_noise,2,typo,WERE,17
19,hungarian,Hungern,anthro_typo,2,typo,HUNGER,17
0,irrigation,irrigarion,zeroe_typo,2,typo,irrigation,18
1,grâce,grâe,zeroe_noise,2,typo,grape,18
2,writings,Writtens,anthro_typo,2,typo,Written,18
3,livecam,livecxm,zeroe_typo,2,typo,lexicon,18
4,jenny,Jeany,anthro_typo,2,typo,Jeans,18
5,earrings,earings,zeroe_typo,2,typo,earrings,18
6,typical,&ty\pical,zeroe_noise,2,typo,atypical,18
7,appeals,appeala,zeroe_typo,2,typo,appeal,18
8,draws,_draws,zeroe_noise,2,typo,draws,18
9,reproduce,reproducable,anthro_typo,2,typo,reproducible,18
10,whiskey,Whiney,anthro_typo,2,typo,Whitney,18
11,bikes,bises,anthro_typo,2,typo,buses,18
12,minority,minoirty,anthro_typo,2,typo,minority,18
13,published,pubished,zeroe_typo,2,typo,published,18
14,hdtv,hrtv,zeroe_typo,2,typo,harvest,18
15,cleveland,clegeland,zeroe_typo,2,typo,Cleveland,18
16,televisions,Televisiones,anthro_typo,2,typo,Television,18
17,subscriber,SUBCRIBER,anthro_typo,2,typo,subscriber,18
18,associate,assuste,anthro_typo,2,typo,assuage,18
19,playing,"p=l`a=y&i,n-g",zeroe_noise,2,typo,plaything,18
0,servicemen,Servisin,anthro_typo,2,typo,Servicing,19
1,peoples,peeples,zeroe_typo,2,typo,People,19
2,kinase,jinase,zeroe_typo,2,typo,Jasmine,19
3,relate,raltee,zeroe_noise,2,typo,Reality,19
4,encryption,encryptin,zeroe_noise,2,typo,Encrypting,19
5,usps,uzps,zeroe_typo,2,typo,Ups,19
6,university,un.iv?e?rsity,zeroe_noise,2,typo,University,19
7,header,headfr,zeroe_typo,2,typo,Headset,19
8,repository,repositiry,anthro_typo,2,typo,Repository,19
9,driven,drivein,anthro_typo,2,typo,Driving,19
10,treated,trodded,anthro_typo,2,typo,Trod,19
11,sterling,sterlinv,zeroe_typo,2,typo,Sterling,19
12,viewpicture,biewpictire,zeroe_typo,2,typo,Viewpicture,19
13,homes,houes,anthro_typo,2,typo,Houses,19
14,directed,Direct3D,anthro_typo,2,typo,Direct3D,19
15,latex,la6ex,zeroe_typo,2,typo,Latex,19
16,clinic,clinic,anthro_typo,2,typo,Clinic,19
17,enemies,enimes,anthro_typo,2,typo,Enemies,19
18,disposition,isposition,zeroe_noise,2,typo,Disposition,19
19,sand,samd,anthro_typo,2,typo,Sand,19
0,mate,mathe,anthro_typo,2,typo,theme,20
1,conditioning,condicioning,zeroe_typo,2,typo,conditioning,20
2,sulfide,Sulphide,anthro_typo,2,typo,sulfide,20
3,participate,piitptaacre,zeroe_noise,2,typo,participate,20
4,surprised,surpris:ed,zeroe_noise,2,typo,surprised,20
5,secure,mecure,zeroe_typo,2,typo,recuse,20
6,responses,res;kmses,zeroe_typo,2,typo,resumes,20
7,laugh,laigh,anthro_typo,2,typo,laugh,20
8,society,siectoy,zeroe_noise,2,typo,society,20
9,iowa,jowa,zeroe_typo,2,typo,jowar,20
10,merely,mere(ly,zeroe_noise,2,typo,merely,20
11,placement,plasment,zeroe_typo,2,typo,placement,20
12,databases,databosses,anthro_typo,2,typo,databases,20
13,boss,bos,zeroe_typo,2,typo,boss,20
14,mutually,Muttley,anthro_typo,2,typo,mutely,20
15,speak,sapek,zeroe_noise,2,typo,speak,20
16,galleries,galleris,zeroe_noise,2,typo,galleries,20
17,jamaica,jmaacia,zeroe_noise,2,typo,jamaica,20
18,modified,mod}if)ied,zeroe_noise,2,typo,modified,20
19,boots,bodas,anthro_typo,2,typo,bodice,20
0,hidden,hijyen,anthro_typo,2,typo,hygiene,21
1,needle,eedle,zeroe_noise,2,typo,needle,21
2,nasty,nast,zeroe_noise,2,typo,ants,21
3,friendly,friendlly,zeroe_typo,2,typo,friendly,21
4,called,~c!a{ll~ed,zeroe_noise,2,typo,called,21
5,fielded,^fi)elded,zeroe_noise,2,typo,fielded,21
6,minnesota,mosennita,zeroe_noise,2,typo,ammonites,21
7,generous,gnerous,zeroe_noise,2,typo,generous,21
8,missouri,misskuri,zeroe_typo,2,typo,Missouri,21
9,balance,balanse,anthro_typo,2,typo,balance,21
10,shelter,shelt&er,zeroe_noise,2,typo,shelter,21
11,portal,podtal,zeroe_typo,2,typo,portal,21
12,continent,contiment,zeroe_typo,2,typo,continent,21
13,whilst,~whi<l+s%t,zeroe_noise,2,typo,whilst,21
14,somewhat,seowmhat,zeroe_noise,2,typo,somewhat,21
15,jill,jil,zeroe_noise,2,typo,jail,21
16,tobacco,tobavco,zeroe_typo,2,typo,tobacco,21
17,organisation,orginazation,anthro_typo,2,typo,organization,21
18,pricing,pr8cibg,zeroe_typo,2,typo,pricing,21
19,wellington,wglnlioetn,zeroe_noise,2,typo,wellington,21
0,humanity,"$hum""anity",zeroe_noise,2,typo,Humanity,22
1,beam,baem,zeroe_noise,2,typo,Beam,22
2,bridges,bridgs,zeroe_typo,2,typo,Bridges,22
3,plumbing,[plum(b{i>ng,zeroe_noise,2,typo,Plumbing,22
4,population,popolation,zeroe_typo,2,typo,Population,22
5,rough,rugoh,zeroe_noise,2,typo,Rough,22
6,interval,in6erval,zeroe_typo,2,typo,Interval,22
7,handle,handl,zeroe_typo,2,typo,Handle,22
8,podcast,podkast,anthro_typo,2,typo,Podcast,22
9,signatures,sifnagures,zeroe_typo,2,typo,Signatures,22
10,venture,";ven$t?u^r""e",zeroe_noise,2,typo,Venture,22
11,weapon,weapin,anthro_typo,2,typo,Weapon,22
12,publication,publicatoin,anthro_typo,2,typo,Publication,22
13,global,Glibal,anthro_typo,2,typo,Global,22
14,favor,Favour,anthro_typo,2,typo,Favor,22
15,shelf,xhelf,zeroe_typo,2,typo,Shelf,22
16,lincoln,linc$ol%n,zeroe_noise,2,typo,Lincoln,22
17,graham,gaharm,zeroe_noise,2,typo,Graham,22
18,zdnet,svnef,zeroe_typo,2,typo,Seven,22
19,high,hgih,zeroe_noise,2,typo,High,22
0,tongue,to:n;gue,zeroe_noise,2,typo,tongue,23
1,defence,defince,anthro_typo,2,typo,defence,23
2,prototype,rototype,zeroe_noise,2,typo,prototype,23
3,thirty,Thidty,zeroe_typo,2,typo,Thirty,23
4,trial,tr+i+a-l,zeroe_noise,2,typo,trial,23
5,work,wrok,zeroe_noise,2,typo,work,23
6,yield,]yi*el{d,zeroe_noise,2,typo,yield,23
7,cells,cellw,zeroe_typo,2,typo,cellar,23
8,isbn,lxbn,zeroe_typo,2,typo,blown,23
9,david,Daivd,zeroe_typo,2,typo,David,23
10,flow,FluWow,anthro_typo,2,typo,Follow,23
11,streams,Streems,anthro_typo,2,typo,streams,23
12,featuring,feathring,zeroe_typo,2,typo,feathering,23
13,porter,portar,anthro_typo,2,typo,porter,23
