clean,perturbed,legible,legibility_score
tend,tend,True,1.0
tend,tend,True,1.0
orchestra,orchestra,True,1.0
orchestra,orchestra,True,1.0
inquiry,inquiry,True,1.0
inquiry,inquiry,True,1.0
nudist,nudist,True,1.0
nudist,nudist,True,1.0
scripts,scripts,True,1.0
scripts,scripts,True,1.0
impacts,impacts,True,1.0
impacts,impacts,True,1.0
lasting,lasting,True,1.0
lasting,lasting,True,1.0
bucks,bucks,True,1.0
bucks,bucks,True,1.0
samoa,samoa,True,1.0
samoa,samoa,True,1.0
notes,notes,True,1.0
notes,notes,True,1.0
changelog,changelog,True,1.0
changelog,changelog,True,1.0
newer,newer,True,1.0
newer,newer,True,1.0
buildings,buildings,True,1.0
buildings,buildings,True,1.0
holder,holder,True,1.0
holder,holder,True,1.0
semester,semester,True,1.0
semester,semester,True,1.0
each,each,True,1.0
each,each,True,1.0
suggesting,suggesting,True,1.0
suggesting,suggesting,True,1.0
thomson,thomson,True,1.0
thomson,thomson,True,1.0
produce,produce,True,1.0
produce,produce,True,1.0
proportion,proportion,True,1.0
proportion,proportion,True,1.0
connected,connected,True,1.0
connected,connected,True,1.0
salvation,salvation,True,1.0
salvation,salvation,True,1.0
transparent,transparent,True,1.0
transparent,transparent,True,1.0
area,area,True,1.0
area,area,True,1.0
title,title,True,1.0
title,title,True,1.0
donald,donald,True,1.0
donald,donald,True,1.0
ecommerce,ecommerce,True,1.0
ecommerce,ecommerce,True,1.0
capability,capability,True,1.0
capability,capability,True,1.0
islam,islam,True,1.0
islam,islam,True,1.0
concrete,concrete,True,1.0
concrete,concrete,True,1.0
balanced,balanced,True,1.0
balanced,balanced,True,1.0
spanking,spanking,True,1.0
spanking,spanking,True,1.0
anyone,anyone,True,1.0
anyone,anyone,True,1.0
readily,readily,True,1.0
readily,readily,True,1.0
router,router,True,1.0
router,router,True,1.0
pope,pope,True,1.0
pope,pope,True,1.0
shakespeare,shakespeare,True,1.0
shakespeare,shakespeare,True,1.0
jacket,jacket,True,1.0
jacket,jacket,True,1.0
passwords,passwords,True,1.0
passwords,passwords,True,1.0
shapes,shapes,True,1.0
shapes,shapes,True,1.0
arnold,arnold,True,1.0
arnold,arnold,True,1.0
references,references,True,1.0
references,references,True,1.0
vatican,vatican,True,1.0
vatican,vatican,True,1.0
continuing,continuing,True,1.0
continuing,continuing,True,1.0
passive,passive,True,1.0
passive,passive,True,1.0
nails,nails,True,1.0
nails,nails,True,1.0
euro,euro,True,1.0
euro,euro,True,1.0
ethiopia,ethiopia,True,1.0
ethiopia,ethiopia,True,1.0
persian,persian,True,1.0
persian,persian,True,1.0
reduce,reduce,True,1.0
reduce,reduce,True,1.0
substantially,substantially,True,1.0
substantially,substantially,True,1.0
throws,throws,True,1.0
throws,throws,True,1.0
races,races,True,1.0
races,races,True,1.0
deutsche,deutsche,True,1.0
deutsche,deutsche,True,1.0
remain,remain,True,1.0
remain,remain,True,1.0
local,local,True,1.0
local,local,True,1.0
disclose,disclose,True,1.0
disclose,disclose,True,1.0
survivor,survivor,True,1.0
survivor,survivor,True,1.0
kids,kids,True,1.0
kids,kids,True,1.0
decided,decided,True,1.0
decided,decided,True,1.0
thee,thee,True,1.0
thee,thee,True,1.0
firewall,firewall,True,1.0
firewall,firewall,True,1.0
strikes,strikes,True,1.0
strikes,strikes,True,1.0
knows,knows,True,1.0
knows,knows,True,1.0
moved,moved,True,1.0
moved,moved,True,1.0
conclusion,conclusion,True,1.0
conclusion,conclusion,True,1.0
towns,towns,True,1.0
towns,towns,True,1.0
widescreen,widescreen,True,1.0
widescreen,widescreen,True,1.0
jpeg,jpeg,True,1.0
jpeg,jpeg,True,1.0
admissions,admissions,True,1.0
admissions,admissions,True,1.0
holds,holds,True,1.0
holds,holds,True,1.0
deployment,deployment,True,1.0
deployment,deployment,True,1.0
freelance,freelance,True,1.0
freelance,freelance,True,1.0
singapore,singapore,True,1.0
singapore,singapore,True,1.0
inventory,inventory,True,1.0
inventory,inventory,True,1.0
rico,rico,True,1.0
rico,rico,True,1.0
enforcement,enforcement,True,1.0
enforcement,enforcement,True,1.0
blair,blair,True,1.0
blair,blair,True,1.0
asking,asking,True,1.0
asking,asking,True,1.0
eddie,eddie,True,1.0
eddie,eddie,True,1.0
economic,economic,True,1.0
economic,economic,True,1.0
translations,translations,True,1.0
translations,translations,True,1.0
conduct,conduct,True,1.0
conduct,conduct,True,1.0
mens,mens,True,1.0
mens,mens,True,1.0
take,take,True,1.0
take,take,True,1.0
stranger,stranger,True,1.0
stranger,stranger,True,1.0
choir,choir,True,1.0
choir,choir,True,1.0
princeton,princeton,True,1.0
princeton,princeton,True,1.0
granted,granted,True,1.0
granted,granted,True,1.0
accommodation,accommodation,True,1.0
accommodation,accommodation,True,1.0
trap,trap,True,1.0
trap,trap,True,1.0
screening,screening,True,1.0
screening,screening,True,1.0
utils,utils,True,1.0
utils,utils,True,1.0
renewal,renewal,True,1.0
renewal,renewal,True,1.0
librarian,librarian,True,1.0
librarian,librarian,True,1.0
tile,tile,True,1.0
tile,tile,True,1.0
flux,flux,True,1.0
flux,flux,True,1.0
reducing,reducing,True,1.0
reducing,reducing,True,1.0
joint,joint,True,1.0
joint,joint,True,1.0
reads,reads,True,1.0
reads,reads,True,1.0
surfaces,surfaces,True,1.0
surfaces,surfaces,True,1.0
leaves,leaves,True,1.0
leaves,leaves,True,1.0
operational,operational,True,1.0
operational,operational,True,1.0
implemented,implemented,True,1.0
implemented,implemented,True,1.0
anywhere,anywhere,True,1.0
anywhere,anywhere,True,1.0
pixels,pixels,True,1.0
pixels,pixels,True,1.0
soup,soup,True,1.0
soup,soup,True,1.0
confidence,confidence,True,1.0
confidence,confidence,True,1.0
dimension,dimension,True,1.0
dimension,dimension,True,1.0
genome,genome,True,1.0
genome,genome,True,1.0
booth,booth,True,1.0
booth,booth,True,1.0
solomon,solomon,True,1.0
solomon,solomon,True,1.0
traveling,traveling,True,1.0
traveling,traveling,True,1.0
verified,verified,True,1.0
verified,verified,True,1.0
vessel,vessel,True,1.0
vessel,vessel,True,1.0
subjects,subjects,True,1.0
subjects,subjects,True,1.0
powder,powder,True,1.0
powder,powder,True,1.0
lets,lets,True,1.0
lets,lets,True,1.0
filed,filed,True,1.0
filed,filed,True,1.0
joined,joined,True,1.0
joined,joined,True,1.0
tunnel,tunnel,True,1.0
tunnel,tunnel,True,1.0
cookie,cookie,True,1.0
cookie,cookie,True,1.0
hard,hard,True,1.0
hard,hard,True,1.0
sets,sets,True,1.0
sets,sets,True,1.0
outlets,outlets,True,1.0
outlets,outlets,True,1.0
entity,entity,True,1.0
entity,entity,True,1.0
helena,helena,True,1.0
helena,helena,True,1.0
answer,answer,True,1.0
answer,answer,True,1.0
appeal,appeal,True,1.0
appeal,appeal,True,1.0
kong,kong,True,1.0
kong,kong,True,1.0
albert,albert,True,1.0
albert,albert,True,1.0
policy,policy,True,1.0
policy,policy,True,1.0
computational,computational,True,1.0
computational,computational,True,1.0
masters,masters,True,1.0
masters,masters,True,1.0
nancy,nancy,True,1.0
nancy,nancy,True,1.0
possibility,possibility,True,1.0
possibility,possibility,True,1.0
thanks,thanks,True,1.0
thanks,thanks,True,1.0
mazda,mazda,True,1.0
mazda,mazda,True,1.0
gave,gave,True,1.0
gave,gave,True,1.0
nurse,nurse,True,1.0
nurse,nurse,True,1.0
healthcare,healthcare,True,1.0
healthcare,healthcare,True,1.0
advancement,advancement,True,1.0
advancement,advancement,True,1.0
disk,disk,True,1.0
disk,disk,True,1.0
verzeichnis,verzeichnis,True,1.0
verzeichnis,verzeichnis,True,1.0
humans,humans,True,1.0
humans,humans,True,1.0
stuff,stuff,True,1.0
stuff,stuff,True,1.0
george,george,True,1.0
george,george,True,1.0
initiatives,initiatives,True,1.0
initiatives,initiatives,True,1.0
announcements,announcements,True,1.0
announcements,announcements,True,1.0
energy,energy,True,1.0
energy,energy,True,1.0
surgical,surgical,True,1.0
surgical,surgical,True,1.0
mouth,mouth,True,1.0
mouth,mouth,True,1.0
reflection,reflection,True,1.0
reflection,reflection,True,1.0
excitement,excitement,True,1.0
excitement,excitement,True,1.0
mary,mary,True,1.0
mary,mary,True,1.0
lanka,lanka,True,1.0
lanka,lanka,True,1.0
plaintiff,plaintiff,True,1.0
plaintiff,plaintiff,True,1.0
adding,adding,True,1.0
adding,adding,True,1.0
bond,bond,True,1.0
bond,bond,True,1.0
restriction,restriction,True,1.0
restriction,restriction,True,1.0
tested,tested,True,1.0
tested,tested,True,1.0
aggressive,aggressive,True,1.0
aggressive,aggressive,True,1.0
rebecca,rebecca,True,1.0
rebecca,rebecca,True,1.0
finishing,finishing,True,1.0
finishing,finishing,True,1.0
achievements,achievements,True,1.0
achievements,achievements,True,1.0
acres,acres,True,1.0
acres,acres,True,1.0
designed,designed,True,1.0
designed,designed,True,1.0
cloud,cloud,True,1.0
cloud,cloud,True,1.0
necklace,necklace,True,1.0
necklace,necklace,True,1.0
vids,vids,True,1.0
vids,vids,True,1.0
colored,colored,True,1.0
colored,colored,True,1.0
filtering,filtering,True,1.0
filtering,filtering,True,1.0
collaborative,collaborative,True,1.0
collaborative,collaborative,True,1.0
campaign,campaign,True,1.0
campaign,campaign,True,1.0
pendant,pendant,True,1.0
pendant,pendant,True,1.0
producing,producing,True,1.0
producing,producing,True,1.0
largely,largely,True,1.0
largely,largely,True,1.0
brooklyn,brooklyn,True,1.0
brooklyn,brooklyn,True,1.0
piece,piece,True,1.0
piece,piece,True,1.0
playlist,playlist,True,1.0
playlist,playlist,True,1.0
launched,launched,True,1.0
launched,launched,True,1.0
speaker,speaker,True,1.0
speaker,speaker,True,1.0
donors,donors,True,1.0
donors,donors,True,1.0
roman,roman,True,1.0
roman,roman,True,1.0
gates,gates,True,1.0
gates,gates,True,1.0
peeing,peeing,True,1.0
peeing,peeing,True,1.0
truly,truly,True,1.0
truly,truly,True,1.0
purchases,purchases,True,1.0
purchases,purchases,True,1.0
inquire,inquire,True,1.0
inquire,inquire,True,1.0
offices,offices,True,1.0
offices,offices,True,1.0
tool,tool,True,1.0
tool,tool,True,1.0
fibre,fibre,True,1.0
fibre,fibre,True,1.0
hygiene,hygiene,True,1.0
hygiene,hygiene,True,1.0
various,various,True,1.0
various,various,True,1.0
equally,equally,True,1.0
equally,equally,True,1.0
cornwall,cornwall,True,1.0
cornwall,cornwall,True,1.0
signals,signals,True,1.0
signals,signals,True,1.0
prayer,prayer,True,1.0
prayer,prayer,True,1.0
investment,investment,True,1.0
investment,investment,True,1.0
performed,performed,True,1.0
performed,performed,True,1.0
shop,shop,True,1.0
shop,shop,True,1.0
focused,focused,True,1.0
focused,focused,True,1.0
bringing,bringing,True,1.0
bringing,bringing,True,1.0
appeared,appeared,True,1.0
appeared,appeared,True,1.0
incidence,incidence,True,1.0
incidence,incidence,True,1.0
families,families,True,1.0
families,families,True,1.0
chat,chat,True,1.0
chat,chat,True,1.0
programs,programs,True,1.0
programs,programs,True,1.0
reporter,reporter,True,1.0
reporter,reporter,True,1.0
offerings,offerings,True,1.0
offerings,offerings,True,1.0
material,material,True,1.0
material,material,True,1.0
reserve,reserve,True,1.0
reserve,reserve,True,1.0
issue,issue,True,1.0
issue,issue,True,1.0
innovations,innovations,True,1.0
innovations,innovations,True,1.0
resorts,resorts,True,1.0
resorts,resorts,True,1.0
tribal,tribal,True,1.0
tribal,tribal,True,1.0
draft,draft,True,1.0
draft,draft,True,1.0
apparel,apparel,True,1.0
apparel,apparel,True,1.0
falling,falling,True,1.0
falling,falling,True,1.0
flowers,flowers,True,1.0
flowers,flowers,True,1.0
syntax,syntax,True,1.0
syntax,syntax,True,1.0
windows,windows,True,1.0
windows,windows,True,1.0
whose,whose,True,1.0
whose,whose,True,1.0
shorter,shorter,True,1.0
shorter,shorter,True,1.0
modes,modes,True,1.0
modes,modes,True,1.0
text,text,True,1.0
text,text,True,1.0
trainer,trainer,True,1.0
trainer,trainer,True,1.0
have,have,True,1.0
have,have,True,1.0
dell,dell,True,1.0
dell,dell,True,1.0
favourite,favourite,True,1.0
favourite,favourite,True,1.0
encoding,encoding,True,1.0
encoding,encoding,True,1.0
charger,charger,True,1.0
charger,charger,True,1.0
wing,wing,True,1.0
wing,wing,True,1.0
alfred,alfred,True,1.0
alfred,alfred,True,1.0
harvey,harvey,True,1.0
harvey,harvey,True,1.0
motorcycles,motorcycles,True,1.0
motorcycles,motorcycles,True,1.0
geometry,geometry,True,1.0
geometry,geometry,True,1.0
boating,boating,True,1.0
boating,boating,True,1.0
same,same,True,1.0
same,same,True,1.0
tariff,tariff,True,1.0
tariff,tariff,True,1.0
fake,fake,True,1.0
fake,fake,True,1.0
nigeria,nigeria,True,1.0
nigeria,nigeria,True,1.0
curriculum,curriculum,True,1.0
curriculum,curriculum,True,1.0
britannica,britannica,True,1.0
britannica,britannica,True,1.0
stat,stat,True,1.0
stat,stat,True,1.0
milk,milk,True,1.0
milk,milk,True,1.0
helicopter,helicopter,True,1.0
helicopter,helicopter,True,1.0
monitored,monitored,True,1.0
monitored,monitored,True,1.0
stud,stud,True,1.0
stud,stud,True,1.0
uploaded,uploaded,True,1.0
uploaded,uploaded,True,1.0
team,team,True,1.0
team,team,True,1.0
amendments,amendments,True,1.0
amendments,amendments,True,1.0
harbor,harbor,True,1.0
harbor,harbor,True,1.0
time,time,True,1.0
time,time,True,1.0
materials,materials,True,1.0
materials,materials,True,1.0
social,social,True,1.0
social,social,True,1.0
historical,historical,True,1.0
historical,historical,True,1.0
campus,campus,True,1.0
campus,campus,True,1.0
round,round,True,1.0
round,round,True,1.0
satisfy,satisfy,True,1.0
satisfy,satisfy,True,1.0
acne,acne,True,1.0
acne,acne,True,1.0
orange,orange,True,1.0
orange,orange,True,1.0
soviet,soviet,True,1.0
soviet,soviet,True,1.0
cheaper,cheaper,True,1.0
cheaper,cheaper,True,1.0
enhanced,enhanced,True,1.0
enhanced,enhanced,True,1.0
edmonton,edmonton,True,1.0
edmonton,edmonton,True,1.0
program,program,True,1.0
program,program,True,1.0
required,required,True,1.0
required,required,True,1.0
printable,printable,True,1.0
printable,printable,True,1.0
probably,probably,True,1.0
probably,probably,True,1.0
authors,authors,True,1.0
authors,authors,True,1.0
allowed,allowed,True,1.0
allowed,allowed,True,1.0
single,single,True,1.0
single,single,True,1.0
interviews,interviews,True,1.0
interviews,interviews,True,1.0
denver,denver,True,1.0
denver,denver,True,1.0
european,european,True,1.0
european,european,True,1.0
hold,hold,True,1.0
hold,hold,True,1.0
whether,whether,True,1.0
whether,whether,True,1.0
packaging,packaging,True,1.0
packaging,packaging,True,1.0
norfolk,norfolk,True,1.0
norfolk,norfolk,True,1.0
expenditure,expenditure,True,1.0
expenditure,expenditure,True,1.0
sleeps,sleeps,True,1.0
sleeps,sleeps,True,1.0
considering,considering,True,1.0
considering,considering,True,1.0
prefix,prefix,True,1.0
prefix,prefix,True,1.0
delhi,delhi,True,1.0
delhi,delhi,True,1.0
insulin,insulin,True,1.0
insulin,insulin,True,1.0
algorithm,algorithm,True,1.0
algorithm,algorithm,True,1.0
expectations,expectations,True,1.0
expectations,expectations,True,1.0
bags,bags,True,1.0
bags,bags,True,1.0
discussions,discussions,True,1.0
discussions,discussions,True,1.0
albany,albany,True,1.0
albany,albany,True,1.0
holland,holland,True,1.0
holland,holland,True,1.0
repeated,repeated,True,1.0
repeated,repeated,True,1.0
responsibility,responsibility,True,1.0
responsibility,responsibility,True,1.0
plains,plains,True,1.0
plains,plains,True,1.0
payment,payment,True,1.0
payment,payment,True,1.0
stood,stood,True,1.0
stood,stood,True,1.0
dice,dice,True,1.0
dice,dice,True,1.0
programming,programming,True,1.0
programming,programming,True,1.0
robinson,robinson,True,1.0
robinson,robinson,True,1.0
emission,emission,True,1.0
emission,emission,True,1.0
fraction,fraction,True,1.0
fraction,fraction,True,1.0
submissions,submissions,True,1.0
submissions,submissions,True,1.0
notification,notification,True,1.0
notification,notification,True,1.0
unwrap,unwrap,True,1.0
unwrap,unwrap,True,1.0
millennium,millennium,True,1.0
millennium,millennium,True,1.0
timothy,timothy,True,1.0
timothy,timothy,True,1.0
secondary,secondary,True,1.0
secondary,secondary,True,1.0
books,books,True,1.0
books,books,True,1.0
dragon,dragon,True,1.0
dragon,dragon,True,1.0
hundreds,hundreds,True,1.0
hundreds,hundreds,True,1.0
dylan,dylan,True,1.0
dylan,dylan,True,1.0
proceed,proceed,True,1.0
proceed,proceed,True,1.0
email,email,True,1.0
email,email,True,1.0
julie,julie,True,1.0
julie,julie,True,1.0
blah,blah,True,1.0
blah,blah,True,1.0
eyed,eyed,True,1.0
eyed,eyed,True,1.0
modern,modern,True,1.0
modern,modern,True,1.0
preservation,preservation,True,1.0
preservation,preservation,True,1.0
spears,spears,True,1.0
spears,spears,True,1.0
happening,happening,True,1.0
happening,happening,True,1.0
afterwards,afterwards,True,1.0
afterwards,afterwards,True,1.0
disable,disable,True,1.0
disable,disable,True,1.0
regular,regular,True,1.0
regular,regular,True,1.0
selling,selling,True,1.0
selling,selling,True,1.0
vista,vista,True,1.0
vista,vista,True,1.0
pond,pond,True,1.0
pond,pond,True,1.0
residence,residence,True,1.0
residence,residence,True,1.0
threats,threats,True,1.0
threats,threats,True,1.0
newly,newly,True,1.0
newly,newly,True,1.0
retailers,retailers,True,1.0
retailers,retailers,True,1.0
presence,presence,True,1.0
presence,presence,True,1.0
commissions,commissions,True,1.0
commissions,commissions,True,1.0
sanyo,sanyo,True,1.0
sanyo,sanyo,True,1.0
judge,judge,True,1.0
judge,judge,True,1.0
difficulties,difficulties,True,1.0
difficulties,difficulties,True,1.0
wants,wants,True,1.0
wants,wants,True,1.0
saver,saver,True,1.0
saver,saver,True,1.0
digest,digest,True,1.0
digest,digest,True,1.0
grammar,grammar,True,1.0
grammar,grammar,True,1.0
ratios,ratios,True,1.0
ratios,ratios,True,1.0
accessory,accessory,True,1.0
accessory,accessory,True,1.0
filling,filling,True,1.0
filling,filling,True,1.0
summaries,summaries,True,1.0
summaries,summaries,True,1.0
holes,holes,True,1.0
holes,holes,True,1.0
survival,survival,True,1.0
survival,survival,True,1.0
incredible,incredible,True,1.0
incredible,incredible,True,1.0
file,file,True,1.0
file,file,True,1.0
embassy,embassy,True,1.0
embassy,embassy,True,1.0
populations,populations,True,1.0
populations,populations,True,1.0
guys,guys,True,1.0
guys,guys,True,1.0
shots,shots,True,1.0
shots,shots,True,1.0
cooperation,cooperation,True,1.0
cooperation,cooperation,True,1.0
florida,florida,True,1.0
florida,florida,True,1.0
mozambique,mozambique,True,1.0
mozambique,mozambique,True,1.0
kissing,kissing,True,1.0
kissing,kissing,True,1.0
installing,installing,True,1.0
installing,installing,True,1.0
idol,idol,True,1.0
idol,idol,True,1.0
chinese,chinese,True,1.0
chinese,chinese,True,1.0
offering,offering,True,1.0
offering,offering,True,1.0
positions,positions,True,1.0
positions,positions,True,1.0
dodge,dodge,True,1.0
dodge,dodge,True,1.0
satisfy,satisfy,True,1.0
satisfy,satisfy,True,1.0
monday,monday,True,1.0
monday,monday,True,1.0
upgrade,upgrade,True,1.0
upgrade,upgrade,True,1.0
flag,flag,True,1.0
flag,flag,True,1.0
humanities,humanities,True,1.0
humanities,humanities,True,1.0
dock,dock,True,1.0
dock,dock,True,1.0
beta,beta,True,1.0
beta,beta,True,1.0
waiting,waiting,True,1.0
waiting,waiting,True,1.0
rogers,rogers,True,1.0
rogers,rogers,True,1.0
bermuda,bermuda,True,1.0
bermuda,bermuda,True,1.0
allow,allow,True,1.0
allow,allow,True,1.0
christianity,christianity,True,1.0
christianity,christianity,True,1.0
breaks,breaks,True,1.0
breaks,breaks,True,1.0
ciao,ciao,True,1.0
ciao,ciao,True,1.0
awareness,awareness,True,1.0
awareness,awareness,True,1.0
commission,commission,True,1.0
commission,commission,True,1.0
robertson,robertson,True,1.0
robertson,robertson,True,1.0
numeric,numeric,True,1.0
numeric,numeric,True,1.0
fixed,fixed,True,1.0
fixed,fixed,True,1.0
huntington,huntington,True,1.0
huntington,huntington,True,1.0
activists,activists,True,1.0
activists,activists,True,1.0
denial,denial,True,1.0
denial,denial,True,1.0
safety,safety,True,1.0
safety,safety,True,1.0
muscles,muscles,True,1.0
muscles,muscles,True,1.0
fitted,fitted,True,1.0
fitted,fitted,True,1.0
supplier,supplier,True,1.0
supplier,supplier,True,1.0
unauthorized,unauthorized,True,1.0
unauthorized,unauthorized,True,1.0
destruction,destruction,True,1.0
destruction,destruction,True,1.0
occur,occur,True,1.0
occur,occur,True,1.0
petition,petition,True,1.0
petition,petition,True,1.0
current,current,True,1.0
current,current,True,1.0
option,option,True,1.0
option,option,True,1.0
cnet,cnet,True,1.0
cnet,cnet,True,1.0
citizenship,citizenship,True,1.0
citizenship,citizenship,True,1.0
absent,absent,True,1.0
absent,absent,True,1.0
bathroom,bathroom,True,1.0
bathroom,bathroom,True,1.0
sensitive,sensitive,True,1.0
sensitive,sensitive,True,1.0
evanescence,evanescence,True,1.0
evanescence,evanescence,True,1.0
paint,paint,True,1.0
paint,paint,True,1.0
active,active,True,1.0
active,active,True,1.0
chicks,chicks,True,1.0
chicks,chicks,True,1.0
badly,badly,True,1.0
badly,badly,True,1.0
ctrl,ctrl,True,1.0
ctrl,ctrl,True,1.0
diversity,diversity,True,1.0
diversity,diversity,True,1.0
lovers,lovers,True,1.0
lovers,lovers,True,1.0
edit,edit,True,1.0
edit,edit,True,1.0
history,history,True,1.0
history,history,True,1.0
danny,danny,True,1.0
danny,danny,True,1.0
completion,completion,True,1.0
completion,completion,True,1.0
scsi,scsi,True,1.0
scsi,scsi,True,1.0
thread,thread,True,1.0
thread,thread,True,1.0
audience,audience,True,1.0
audience,audience,True,1.0
assured,assured,True,1.0
assured,assured,True,1.0
permalink,permalink,True,1.0
permalink,permalink,True,1.0
communist,communist,True,1.0
communist,communist,True,1.0
jazz,jazz,True,1.0
jazz,jazz,True,1.0
organizational,organizational,True,1.0
organizational,organizational,True,1.0
oral,oral,True,1.0
oral,oral,True,1.0
plus,plus,True,1.0
plus,plus,True,1.0
pharmacies,pharmacies,True,1.0
pharmacies,pharmacies,True,1.0
destinations,destinations,True,1.0
destinations,destinations,True,1.0
lebanon,lebanon,True,1.0
lebanon,lebanon,True,1.0
smith,smith,True,1.0
smith,smith,True,1.0
ballet,ballet,True,1.0
ballet,ballet,True,1.0
accredited,accredited,True,1.0
accredited,accredited,True,1.0
rand,rand,True,1.0
rand,rand,True,1.0
occurrence,occurrence,True,1.0
occurrence,occurrence,True,1.0
prisoners,prisoners,True,1.0
prisoners,prisoners,True,1.0
camel,camel,True,1.0
camel,camel,True,1.0
recent,recent,True,1.0
recent,recent,True,1.0
taking,taking,True,1.0
taking,taking,True,1.0
overview,overview,True,1.0
overview,overview,True,1.0
fisher,fisher,True,1.0
fisher,fisher,True,1.0
wichita,wichita,True,1.0
wichita,wichita,True,1.0
trends,trends,True,1.0
trends,trends,True,1.0
ultram,ultram,True,1.0
ultram,ultram,True,1.0
creator,creator,True,1.0
creator,creator,True,1.0
agents,agents,True,1.0
agents,agents,True,1.0
norfolk,norfolk,True,1.0
norfolk,norfolk,True,1.0
completing,completing,True,1.0
completing,completing,True,1.0
hose,hose,True,1.0
hose,hose,True,1.0
relating,relating,True,1.0
relating,relating,True,1.0
tension,tension,True,1.0
tension,tension,True,1.0
farms,farms,True,1.0
farms,farms,True,1.0
sign,sign,True,1.0
sign,sign,True,1.0
totally,totally,True,1.0
totally,totally,True,1.0
upgrades,upgrades,True,1.0
upgrades,upgrades,True,1.0
characteristic,characteristic,True,1.0
characteristic,characteristic,True,1.0
statement,statement,True,1.0
statement,statement,True,1.0
skills,skills,True,1.0
skills,skills,True,1.0
sheets,sheets,True,1.0
sheets,sheets,True,1.0
railway,railway,True,1.0
railway,railway,True,1.0
twin,twin,True,1.0
twin,twin,True,1.0
licensed,licensed,True,1.0
licensed,licensed,True,1.0
name,name,True,1.0
name,name,True,1.0
prophet,prophet,True,1.0
prophet,prophet,True,1.0
behavior,behavior,True,1.0
behavior,behavior,True,1.0
amanda,amanda,True,1.0
amanda,amanda,True,1.0
expo,expo,True,1.0
expo,expo,True,1.0
strange,strange,True,1.0
strange,strange,True,1.0
validation,validation,True,1.0
validation,validation,True,1.0
nurse,nurse,True,1.0
nurse,nurse,True,1.0
myth,myth,True,1.0
myth,myth,True,1.0
controlled,controlled,True,1.0
controlled,controlled,True,1.0
tracking,tracking,True,1.0
tracking,tracking,True,1.0
plots,plots,True,1.0
plots,plots,True,1.0
deutsch,deutsch,True,1.0
deutsch,deutsch,True,1.0
beds,beds,True,1.0
beds,beds,True,1.0
lance,lance,True,1.0
lance,lance,True,1.0
crimes,crimes,True,1.0
crimes,crimes,True,1.0
joined,joined,True,1.0
joined,joined,True,1.0
blacks,blacks,True,1.0
blacks,blacks,True,1.0
fever,fever,True,1.0
fever,fever,True,1.0
buyer,buyer,True,1.0
buyer,buyer,True,1.0
attention,attention,True,1.0
attention,attention,True,1.0
represented,represented,True,1.0
represented,represented,True,1.0
feelings,feelings,True,1.0
feelings,feelings,True,1.0
dont,dont,True,1.0
dont,dont,True,1.0
bookmarks,bookmarks,True,1.0
bookmarks,bookmarks,True,1.0
evolution,evolution,True,1.0
evolution,evolution,True,1.0
uncertainty,uncertainty,True,1.0
uncertainty,uncertainty,True,1.0
clicks,clicks,True,1.0
clicks,clicks,True,1.0
packard,packard,True,1.0
packard,packard,True,1.0
warning,warning,True,1.0
warning,warning,True,1.0
preceding,preceding,True,1.0
preceding,preceding,True,1.0
duck,duck,True,1.0
duck,duck,True,1.0
sprint,sprint,True,1.0
sprint,sprint,True,1.0
